timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486824946.183,77.148,27.344,38.574,81.055,17.578,0
1486824946.187,13.184,25.391,38.086,82.520,82.520,0
1486824946.191,-20.508,25.391,38.086,82.520,150.391,0
1486824946.195,35.645,27.344,37.598,38.086,29.785,0
1486824946.199,87.402,24.902,42.480,51.270,-39.062,0
1486824946.203,72.754,22.949,44.922,89.355,21.484,0
1486824946.207,15.137,24.414,39.551,84.961,74.707,0
1486824946.211,-24.414,26.367,36.133,72.754,145.020,0
1486824946.215,23.438,26.855,41.016,37.109,62.500,0
1486824946.219,77.637,21.484,41.992,43.945,-51.758,0
1486824946.223,80.078,23.926,37.109,83.008,-6.348,0
1486824946.226,28.320,27.344,37.598,81.543,71.289,0
1486824946.230,-32.227,24.414,37.598,70.312,156.250,0
1486824946.234,3.906,22.949,32.715,38.574,96.191,0
1486824946.238,77.148,23.926,40.039,42.969,-30.273,0
1486824946.242,84.961,20.996,45.410,80.078,42.480,0
1486824946.246,27.832,25.879,35.645,76.172,75.684,0
1486824946.250,-16.602,30.762,40.039,81.055,119.141,0
1486824946.254,13.184,25.391,44.922,51.270,110.352,0
1486824946.258,76.660,22.461,38.574,34.668,28.809,0
1486824946.262,86.426,23.438,31.250,70.312,10.254,0
1486824946.266,42.480,27.832,38.086,75.195,16.113,0
1486824946.269,-10.742,26.855,42.480,79.102,120.605,0
1486824946.273,-1.953,24.414,33.203,51.758,127.441,0
1486824946.277,71.289,24.414,38.574,38.574,8.301,0
1486824946.281,99.609,27.832,43.457,80.566,7.324,0
1486824946.285,47.852,30.762,37.109,80.078,58.594,0
1486824946.289,-17.090,24.902,41.016,72.266,111.816,0
1486824946.293,-9.277,25.879,41.504,54.199,98.145,0
1486824946.297,59.082,26.367,34.668,25.391,-38.574,0
1486824946.301,95.215,21.484,32.715,60.547,-35.156,0
1486824946.305,64.453,23.926,45.898,81.055,47.363,0
1486824946.308,-4.883,23.438,53.223,77.637,106.445,0
1486824946.312,-19.531,23.438,31.738,53.223,119.629,0
1486824946.316,49.805,24.902,27.832,24.414,-1.953,0
1486824946.320,89.355,23.438,34.180,52.734,-8.301,0
1486824946.324,60.547,23.438,33.203,65.918,29.785,0
1486824946.328,1.953,24.902,36.133,65.430,75.684,0
1486824946.332,-20.020,24.902,36.133,53.711,99.609,0
1486824946.336,33.203,20.020,32.227,14.160,-46.387,0
1486824946.340,86.426,20.020,35.645,44.434,-55.176,0
1486824946.344,66.406,25.391,46.387,72.754,35.645,0
1486824946.348,-0.488,24.414,41.016,62.500,66.895,0
1486824946.351,-34.180,21.973,27.832,54.199,126.465,0
1486824946.355,22.949,21.973,29.297,17.090,25.391,0
1486824946.359,81.543,20.996,35.645,38.574,-30.273,0
1486824946.363,67.871,23.438,39.551,67.871,2.930,0
1486824946.367,15.137,29.297,40.039,61.035,56.641,0
1486824946.371,-21.973,29.297,35.645,60.547,147.949,0
1486824946.375,20.996,24.414,38.086,29.297,79.102,0
1486824946.379,78.613,25.391,39.062,39.551,-45.410,0
1486824946.383,78.613,29.785,37.598,68.359,-11.230,0
1486824946.387,19.531,27.832,35.156,61.035,42.480,0
1486824946.390,-29.297,24.902,32.227,62.988,115.234,0
1486824946.394,11.719,23.438,35.645,36.621,45.898,0
