timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0,Marker1,Marker2
150071.618,-61.523,50.781,37.109,-66.895,-60.547,0.000,0.000,0.000
150071.622,-84.473,53.711,36.133,-85.449,-82.520,0.000,0.000,0.000
150071.626,-112.793,56.641,38.086,-106.934,-104.980,0.000,0.000,0.000
150071.630,-136.230,58.594,42.969,-126.465,-123.047,0.000,0.000,0.000
150071.634,-152.832,62.500,38.574,-149.414,-145.020,0.000,0.000,0.000
150071.638,-185.059,69.824,24.902,-184.082,-175.781,0.000,0.000,0.000
150071.642,-205.078,83.008,32.715,-202.148,-189.941,0.000,0.000,0.000
150071.646,-211.914,79.102,49.316,-209.961,-199.219,0.000,0.000,0.000
150071.650,-233.887,68.359,45.410,-234.375,-222.168,0.000,0.000,0.000
150071.651,-244.141,74.707,41.504,-246.094,-231.934,0.000,0.000,0.000
150071.655,-250.000,80.078,45.410,-249.512,-236.328,0.000,0.000,0.000
150071.659,-253.418,80.566,54.199,-254.395,-238.281,0.000,0.000,0.000
150071.663,-252.441,82.031,62.012,-259.766,-241.699,0.000,0.000,0.000
150071.667,-249.512,81.543,62.500,-258.301,-241.699,0.000,0.000,0.000
150071.671,-239.746,85.938,59.570,-249.023,-233.398,0.000,0.000,0.000
150071.675,-230.957,83.984,58.594,-241.211,-224.121,0.000,0.000,0.000
150071.679,-214.355,83.496,62.500,-226.074,-205.566,0.000,0.000,0.000
150071.683,-197.754,87.891,61.523,-213.379,-187.988,0.000,0.000,0.000
150071.687,-192.383,86.426,56.152,-208.496,-181.152,0.000,0.000,0.000
150071.690,-188.477,84.961,57.129,-200.195,-171.387,0.000,0.000,0.000
150071.694,-179.199,83.008,61.035,-191.406,-167.480,0.000,0.000,0.000
150071.698,-165.527,81.543,62.988,-183.105,-162.598,0.000,0.000,0.000
150071.702,-154.297,81.055,59.082,-168.945,-144.043,0.000,0.000,0.000
150071.706,-142.090,81.543,52.734,-152.344,-129.883,0.000,0.000,0.000
150071.710,-134.766,76.172,53.223,-144.043,-123.047,0.000,0.000,0.000
150071.714,-128.418,74.219,54.199,-139.160,-115.234,0.000,0.000,0.000
150071.718,-111.816,81.543,56.152,-123.047,-99.609,0.000,0.000,0.000
150071.722,-95.215,85.449,50.781,-104.492,-80.078,0.000,0.000,0.000
150071.726,-91.309,79.590,50.781,-98.633,-81.543,0.000,0.000,0.000
150071.729,-83.984,76.172,58.105,-96.191,-83.008,0.000,0.000,0.000
150071.733,-69.824,69.824,61.035,-81.543,-68.359,0.000,0.000,0.000
150071.737,-66.895,59.570,57.129,-69.336,-62.988,0.000,0.000,0.000
150071.741,-56.152,59.082,51.270,-62.500,-54.199,0.000,0.000,0.000
150071.742,-38.574,58.594,52.246,-52.246,-43.457,0.000,0.000,0.000
150071.746,-31.250,51.270,49.805,-47.363,-38.574,0.000,0.000,0.000
150071.749,-26.855,47.363,45.410,-40.039,-30.762,0.000,0.000,0.000
150071.753,-18.066,43.945,42.480,-23.926,-18.555,0.000,0.000,0.000
150071.757,-2.930,40.527,41.992,-11.230,-2.441,0.000,0.000,0.000
150071.761,5.371,37.109,41.504,-3.418,8.301,0.000,0.000,0.000
150071.765,12.695,33.203,40.039,8.301,14.648,0.000,0.000,0.000
150071.769,20.508,30.762,35.645,19.043,26.855,0.000,0.000,0.000
150071.773,24.414,25.879,29.297,26.855,35.156,0.000,0.000,0.000
150071.777,31.738,21.484,31.738,33.691,36.133,0.000,0.000,0.000
150071.781,43.945,20.020,32.715,40.527,43.945,0.000,0.000,0.000
150071.785,48.340,14.160,31.738,48.828,48.828,0.000,0.000,0.000
150071.787,47.852,7.812,33.203,54.199,47.852,0.000,0.000,0.000
150071.790,58.594,7.812,35.645,60.059,58.594,0.000,0.000,0.000
150071.794,71.777,10.742,35.645,69.824,70.801,0.000,0.000,0.000
150071.798,75.684,4.883,31.250,82.031,73.242,0.000,0.000,0.000
150071.802,74.219,-3.418,28.809,91.309,74.707,0.000,0.000,0.000
150071.806,80.566,-6.348,29.297,99.609,84.961,0.000,0.000,0.000
150071.810,87.891,-5.859,27.832,103.027,85.938,0.000,0.000,0.000
150071.814,88.867,-3.418,28.320,102.539,85.938,0.000,0.000,0.000
150071.818,91.797,-7.324,31.250,109.375,99.121,0.000,0.000,0.000
150071.822,99.121,-12.695,29.297,115.234,105.957,0.000,0.000,0.000
150071.826,99.609,-16.602,23.438,112.305,106.445,0.000,0.000,0.000
150071.829,99.121,-16.113,19.043,114.258,104.492,0.000,0.000,0.000
150071.847,105.957,-10.742,16.602,122.559,113.770,0.000,0.000,0.000
150071.850,112.793,-6.836,20.508,126.953,125.977,0.000,0.000,0.000
150071.854,118.652,-8.301,24.902,128.906,128.418,0.000,0.000,0.000
150071.858,125.488,-10.254,22.461,130.859,138.672,0.000,0.000,0.000
150071.862,126.465,-10.742,19.531,135.254,140.137,0.000,0.000,0.000
150071.866,125.000,-6.836,17.090,135.254,132.812,0.000,0.000,0.000
150071.870,129.883,-3.906,12.695,133.789,136.719,0.000,0.000,0.000
150071.874,132.324,-7.324,10.742,134.277,134.277,0.000,0.000,0.000
150071.878,126.953,-10.254,10.742,134.766,132.812,0.000,0.000,0.000
150071.882,123.535,-8.301,11.719,140.625,135.254,0.000,0.000,0.000
150071.886,125.977,-8.301,13.184,140.625,132.324,0.000,0.000,0.000
150071.890,125.977,-10.254,8.301,136.230,129.883,0.000,0.000,0.000
150071.891,124.512,-7.812,2.930,138.184,133.301,0.000,0.000,0.000
150071.895,125.000,-2.930,3.418,139.648,134.277,0.000,0.000,0.000
150071.899,126.953,-1.465,6.836,138.672,132.812,0.000,0.000,0.000
150071.903,134.277,-1.465,10.742,136.719,135.742,0.000,0.000,0.000
150071.907,139.160,0.000,10.254,135.742,139.648,0.000,0.000,0.000
150071.911,137.695,0.000,12.207,138.672,141.602,0.000,0.000,0.000
150071.915,137.695,1.465,14.648,138.672,143.555,0.000,0.000,0.000
150071.919,139.648,3.906,8.789,130.859,140.625,0.000,0.000,0.000
150071.923,137.207,6.836,2.441,127.441,137.207,0.000,0.000,0.000
150071.927,130.859,6.836,0.000,129.395,139.160,0.000,0.000,0.000
150071.930,123.535,2.930,-0.977,130.371,135.742,0.000,0.000,0.000
150071.934,120.117,6.348,0.977,127.930,122.070,0.000,0.000,0.000
150071.939,117.676,12.207,5.371,122.070,112.305,0.000,0.000,0.000
150071.942,113.770,10.254,8.789,120.117,113.770,0.000,0.000,0.000
150071.946,108.398,6.836,7.324,122.559,112.305,0.000,0.000,0.000
150071.950,108.398,8.789,4.883,121.094,106.934,0.000,0.000,0.000
150071.954,112.305,14.160,1.953,115.723,106.934,0.000,0.000,0.000
150071.958,114.746,19.043,3.906,115.234,110.840,0.000,0.000,0.000
150071.962,113.770,21.484,14.160,117.188,112.793,0.000,0.000,0.000
150071.966,109.375,20.996,15.137,112.793,107.422,0.000,0.000,0.000
150071.970,109.375,22.461,10.254,106.445,107.910,0.000,0.000,0.000
150071.974,105.469,20.996,8.301,103.027,111.328,0.000,0.000,0.000
150071.978,96.680,16.602,5.859,99.121,110.352,0.000,0.000,0.000
150071.981,92.773,17.090,7.812,97.168,104.980,0.000,0.000,0.000
150071.982,95.215,18.555,11.719,97.656,105.469,0.000,0.000,0.000
150071.986,96.191,19.531,13.184,96.191,110.840,0.000,0.000,0.000
150071.990,91.309,23.926,16.113,94.727,104.004,0.000,0.000,0.000
150071.993,87.891,21.484,19.531,93.262,97.168,0.000,0.000,0.000
150071.997,91.309,20.508,19.531,92.285,101.562,0.000,0.000,0.000
150072.001,91.797,25.879,16.602,87.402,99.121,0.000,0.000,0.000
150072.005,85.449,24.414,16.113,85.938,91.797,0.000,0.000,0.000
150072.009,79.590,16.113,20.508,89.355,95.703,0.000,0.000,0.000
150072.013,88.379,10.742,23.438,95.703,110.352,0.000,0.000,0.000
150072.017,93.262,18.555,18.066,86.914,105.469,0.000,0.000,0.000
150072.021,74.707,30.273,12.207,59.082,76.172,0.000,0.000,0.000
150072.025,68.848,32.227,7.812,53.711,71.777,0.000,0.000,0.000
150072.026,71.289,31.738,9.277,61.035,74.707,0.000,0.000,0.000
150072.030,69.336,31.738,12.207,58.105,68.848,0.000,0.000,0.000
150072.034,67.383,27.832,13.672,56.152,64.941,0.000,0.000,0.000
150072.038,65.918,30.762,20.508,59.570,65.918,0.000,0.000,0.000
150072.042,63.965,31.250,17.578,58.594,64.453,0.000,0.000,0.000
150072.046,65.918,25.391,14.160,57.129,64.941,0.000,0.000,0.000
150072.050,66.895,20.508,16.113,56.641,64.941,0.000,0.000,0.000
150072.054,62.988,20.508,15.137,57.129,60.547,0.000,0.000,0.000
150072.058,61.035,23.438,17.578,62.012,59.082,0.000,0.000,0.000
150072.061,60.547,25.391,18.066,60.547,55.176,0.000,0.000,0.000
150072.065,60.547,25.879,17.578,56.152,48.340,0.000,0.000,0.000
150072.069,54.688,22.461,15.137,53.711,44.434,0.000,0.000,0.000
150072.071,48.340,20.996,14.160,52.246,44.922,0.000,0.000,0.000
150072.075,48.340,22.949,13.184,49.805,47.852,0.000,0.000,0.000
150072.079,50.781,23.926,15.137,50.781,50.781,0.000,0.000,0.000
150072.083,48.340,25.391,14.160,51.270,44.434,0.000,0.000,0.000
150072.087,44.922,25.879,10.742,52.246,43.457,0.000,0.000,0.000
150072.091,49.805,24.902,14.648,58.105,55.176,0.000,0.000,0.000
150072.095,57.129,30.762,18.555,57.129,55.664,0.000,0.000,0.000
150072.099,57.617,30.273,21.484,53.711,51.758,0.000,0.000,0.000
150072.103,57.617,25.391,26.367,59.570,55.664,0.000,0.000,0.000
150072.106,58.594,27.832,26.855,59.082,64.941,0.000,0.000,0.000
150072.110,57.617,27.832,20.996,50.781,62.500,0.000,0.000,0.000
150072.114,57.129,25.391,17.090,47.363,53.711,0.000,0.000,0.000
150072.116,55.664,28.320,17.090,47.363,54.688,0.000,0.000,0.000
150072.120,54.199,34.180,19.531,46.875,54.688,0.000,0.000,0.000
150072.124,53.223,35.156,23.438,44.922,55.664,0.000,0.000,0.000
150072.128,51.270,30.762,21.973,41.016,50.293,0.000,0.000,0.000
150072.132,44.922,30.762,15.625,40.039,40.527,0.000,0.000,0.000
150072.136,43.457,32.227,15.625,44.434,43.945,0.000,0.000,0.000
150072.140,43.457,28.809,17.578,41.992,43.457,0.000,0.000,0.000
150072.144,43.457,27.344,11.719,34.668,41.016,0.000,0.000,0.000
150072.147,40.527,29.785,8.301,33.203,39.551,0.000,0.000,0.000
150072.151,36.133,31.738,17.578,35.645,38.086,0.000,0.000,0.000
150072.155,31.738,28.320,22.949,31.250,30.273,0.000,0.000,0.000
150072.159,32.715,26.855,15.625,24.414,23.926,0.000,0.000,0.000
150072.164,35.645,27.832,12.695,24.414,26.855,0.000,0.000,0.000
150072.168,33.691,30.762,21.973,30.273,28.809,0.000,0.000,0.000
150072.171,33.691,31.250,29.785,35.156,31.250,0.000,0.000,0.000
150072.175,37.109,28.320,32.227,36.133,28.809,0.000,0.000,0.000
150072.179,36.621,29.297,26.855,31.250,23.438,0.000,0.000,0.000
150072.183,30.762,26.855,20.508,28.320,20.996,0.000,0.000,0.000
150072.187,24.902,23.438,18.555,28.320,20.996,0.000,0.000,0.000
150072.191,23.438,24.414,17.578,22.461,25.391,0.000,0.000,0.000
150072.195,27.344,26.855,18.066,21.973,29.785,0.000,0.000,0.000
150072.199,29.785,29.785,20.996,25.391,29.785,0.000,0.000,0.000
150072.203,27.344,30.762,20.020,23.438,31.738,0.000,0.000,0.000
150072.207,30.273,26.855,16.113,21.973,38.574,0.000,0.000,0.000
150072.222,36.133,27.832,14.648,22.461,41.992,0.000,0.000,0.000
150072.226,36.133,30.762,13.672,22.461,38.574,0.000,0.000,0.000
150072.230,33.691,28.809,16.113,24.902,37.109,0.000,0.000,0.000
150072.234,37.598,28.320,19.043,28.809,37.598,0.000,0.000,0.000
150072.238,37.598,33.203,22.461,31.250,39.551,0.000,0.000,0.000
150072.242,33.691,34.180,23.438,32.227,39.551,0.000,0.000,0.000
150072.246,31.738,35.156,23.438,30.273,39.062,0.000,0.000,0.000
150072.250,25.391,35.156,20.996,27.832,34.668,0.000,0.000,0.000
150072.254,19.531,30.273,15.625,24.414,25.391,0.000,0.000,0.000
150072.258,15.625,25.879,17.090,20.508,20.508,0.000,0.000,0.000
150072.261,8.789,24.414,20.996,19.043,11.719,0.000,0.000,0.000
150072.265,7.324,25.391,25.391,21.484,8.789,0.000,0.000,0.000
150072.266,12.207,26.855,26.855,23.438,13.184,0.000,0.000,0.000
150072.270,20.508,29.785,21.973,25.391,22.461,0.000,0.000,0.000
150072.274,22.461,28.320,20.508,29.785,26.367,0.000,0.000,0.000
150072.278,21.973,28.809,25.391,33.203,26.855,0.000,0.000,0.000
150072.281,22.461,32.715,24.902,31.738,25.879,0.000,0.000,0.000
150072.285,27.344,31.250,21.973,33.203,31.738,0.000,0.000,0.000
150072.289,28.809,28.320,22.461,34.180,34.668,0.000,0.000,0.000
150072.293,24.414,26.367,25.391,30.273,28.809,0.000,0.000,0.000
150072.297,23.926,28.320,32.227,29.785,31.738,0.000,0.000,0.000
150072.301,26.367,30.273,31.738,26.855,37.109,0.000,0.000,0.000
150072.305,26.855,28.809,16.602,19.043,30.273,0.000,0.000,0.000
150072.309,20.508,30.273,6.836,17.090,27.344,0.000,0.000,0.000
150072.311,21.484,35.645,16.113,22.949,33.691,0.000,0.000,0.000
150072.314,25.879,33.691,25.391,23.926,33.691,0.000,0.000,0.000
150072.318,24.902,30.273,29.785,19.531,33.691,0.000,0.000,0.000
150072.322,23.438,24.414,27.344,18.555,33.203,0.000,0.000,0.000
150072.326,21.973,22.949,29.297,24.414,31.738,0.000,0.000,0.000
150072.330,24.414,27.832,31.738,26.855,33.691,0.000,0.000,0.000
150072.334,30.273,32.227,27.344,26.855,36.621,0.000,0.000,0.000
150072.338,33.691,33.203,26.367,31.738,45.410,0.000,0.000,0.000
150072.342,32.715,36.133,25.391,34.668,49.805,0.000,0.000,0.000
150072.346,32.227,39.062,24.414,31.738,47.852,0.000,0.000,0.000
150072.350,32.715,33.691,22.949,28.809,44.922,0.000,0.000,0.000
150072.353,31.250,31.250,25.391,29.297,41.504,0.000,0.000,0.000
150072.355,24.414,31.250,29.297,31.250,34.180,0.000,0.000,0.000
150072.359,21.973,28.320,28.809,32.715,25.391,0.000,0.000,0.000
150072.363,25.879,29.297,28.809,29.297,21.484,0.000,0.000,0.000
150072.367,26.367,29.785,27.344,24.902,16.602,0.000,0.000,0.000
150072.371,23.438,31.250,24.902,23.926,16.113,0.000,0.000,0.000
150072.375,20.996,35.156,28.809,25.879,15.625,0.000,0.000,0.000
150072.379,20.996,36.621,31.250,25.391,13.184,0.000,0.000,0.000
150072.383,20.508,31.250,30.273,20.996,14.160,0.000,0.000,0.000
150072.387,22.461,28.320,30.762,23.438,21.484,0.000,0.000,0.000
150072.391,21.484,27.344,25.879,26.855,22.949,0.000,0.000,0.000
150072.395,22.949,26.367,22.949,27.832,24.414,0.000,0.000,0.000
150072.398,28.320,28.320,25.879,26.855,31.250,0.000,0.000,0.000
150072.402,32.227,32.227,26.855,25.391,36.133,0.000,0.000,0.000
150072.406,30.273,30.273,28.320,28.809,38.086,0.000,0.000,0.000
150072.410,26.367,26.855,32.715,32.227,38.574,0.000,0.000,0.000
150072.414,30.762,29.785,35.156,31.738,41.016,0.000,0.000,0.000
150072.417,36.133,31.250,30.273,31.250,37.598,0.000,0.000,0.000
150072.421,31.250,28.320,25.879,30.762,34.180,0.000,0.000,0.000
150072.425,29.297,29.785,22.461,32.227,36.621,0.000,0.000,0.000
150072.429,30.273,30.273,20.020,28.809,33.203,0.000,0.000,0.000
150072.433,30.762,30.762,25.391,24.414,26.855,0.000,0.000,0.000
150072.437,31.250,35.156,31.738,26.855,28.809,0.000,0.000,0.000
150072.441,27.832,34.180,32.227,30.762,35.645,0.000,0.000,0.000
150072.445,24.414,30.273,30.762,28.320,26.855,0.000,0.000,0.000
150072.446,26.367,30.762,27.344,23.926,24.414,0.000,0.000,0.000
150072.449,30.273,35.156,23.438,27.344,33.691,0.000,0.000,0.000
150072.453,27.832,33.691,28.320,31.738,27.344,0.000,0.000,0.000
150072.457,23.438,30.273,32.227,32.227,20.508,0.000,0.000,0.000
150072.461,26.855,34.180,32.715,31.738,22.461,0.000,0.000,0.000
150072.465,29.785,36.621,34.180,30.273,22.461,0.000,0.000,0.000
150072.469,23.926,31.738,28.320,26.367,18.066,0.000,0.000,0.000
150072.473,21.484,29.785,20.508,26.855,21.484,0.000,0.000,0.000
150072.477,25.879,30.273,17.090,26.855,28.809,0.000,0.000,0.000
150072.481,30.273,31.250,20.020,24.414,30.762,0.000,0.000,0.000
150072.485,28.809,34.180,28.809,26.367,32.227,0.000,0.000,0.000
150072.489,26.855,35.156,31.250,31.250,33.203,0.000,0.000,0.000
150072.491,32.227,33.691,25.391,32.227,37.109,2.000,1.000,135.000
150072.495,35.645,35.156,25.879,31.738,36.133,0.000,0.000,0.000
150072.499,34.180,32.227,31.250,33.691,30.762,0.000,0.000,0.000
150072.503,30.762,29.785,32.227,34.180,29.785,0.000,0.000,0.000
150072.507,30.762,31.738,32.715,30.762,31.250,0.000,0.000,0.000
150072.510,36.621,32.715,30.273,29.785,34.180,0.000,0.000,0.000
150072.514,34.668,35.156,26.367,25.879,27.832,0.000,0.000,0.000
150072.518,26.367,33.203,28.320,21.484,26.367,0.000,0.000,0.000
150072.522,24.414,26.855,34.668,24.902,28.809,0.000,0.000,0.000
150072.526,35.156,31.738,29.297,32.715,37.598,0.000,0.000,0.000
150072.530,35.645,40.039,13.184,25.879,40.039,0.000,0.000,0.000
150072.534,21.484,39.551,10.254,16.602,24.902,0.000,0.000,0.000
150072.536,12.695,33.691,18.555,17.578,19.043,0.000,0.000,0.000
150072.540,7.324,26.855,25.391,12.207,13.184,0.000,0.000,0.000
150072.544,14.160,22.461,29.785,15.625,10.742,0.000,0.000,0.000
150072.548,21.484,25.391,30.273,23.926,13.672,0.000,0.000,0.000
150072.552,20.508,29.785,30.273,26.367,12.207,0.000,0.000,0.000
150072.556,22.461,30.273,28.809,26.855,13.184,0.000,0.000,0.000
150072.560,29.785,34.180,28.809,28.809,19.043,0.000,0.000,0.000
150072.564,27.832,33.203,30.273,27.344,20.020,0.000,0.000,0.000
150072.568,20.996,26.855,30.273,28.320,20.020,0.000,0.000,0.000
150072.571,22.461,25.879,29.785,29.785,21.973,0.000,0.000,0.000
150072.575,27.832,29.785,27.832,25.391,24.902,0.000,0.000,0.000
150072.579,24.902,28.809,27.344,20.996,25.879,0.000,0.000,0.000
150072.583,19.043,31.250,31.738,25.879,31.738,0.000,0.000,0.000
150072.587,20.020,32.227,20.508,29.297,36.621,0.000,0.000,0.000
150072.591,19.043,27.832,21.973,22.461,34.668,0.000,0.000,0.000
150072.595,20.020,29.785,35.645,22.461,38.086,0.000,0.000,0.000
150072.599,25.391,34.668,34.668,28.320,46.387,0.000,0.000,0.000
150072.603,22.461,31.250,31.738,29.297,35.645,0.000,0.000,0.000
150072.606,20.508,28.320,26.367,22.949,12.695,0.000,0.000,0.000
150072.610,22.949,30.762,22.461,22.461,1.953,0.000,0.000,0.000
150072.614,24.414,32.715,26.855,25.879,2.930,0.000,0.000,0.000
150072.618,22.949,35.156,27.344,25.879,9.277,0.000,0.000,0.000
150072.622,22.949,35.156,25.879,25.391,19.531,0.000,0.000,0.000
150072.626,25.879,31.738,29.297,27.344,29.785,0.000,0.000,0.000
150072.643,24.902,33.203,27.344,30.273,41.016,0.000,0.000,0.000
150072.647,25.391,32.227,25.391,37.109,55.176,0.000,0.000,0.000
150072.651,22.461,24.902,20.020,38.086,55.664,0.000,0.000,0.000
150072.655,19.043,22.461,18.555,33.203,55.176,0.000,0.000,0.000
150072.659,19.043,26.855,21.973,33.203,55.176,0.000,0.000,0.000
150072.663,18.066,31.250,16.113,32.227,46.875,0.000,0.000,0.000
150072.667,15.625,31.738,13.184,28.809,41.504,0.000,0.000,0.000
150072.671,20.508,32.227,25.391,29.297,39.551,0.000,0.000,0.000
150072.674,26.367,35.156,32.715,27.832,41.504,0.000,0.000,0.000
150072.678,22.949,32.715,29.785,24.414,41.504,0.000,0.000,0.000
150072.682,25.391,29.297,25.879,25.879,40.039,0.000,0.000,0.000
150072.686,26.367,28.320,16.602,21.484,33.203,0.000,0.000,0.000
150072.687,27.832,31.250,18.066,17.090,32.715,0.000,0.000,0.000
150072.690,32.227,36.621,25.879,22.461,35.156,0.000,0.000,0.000
150072.694,28.809,35.645,22.949,23.438,29.785,0.000,0.000,0.000
150072.698,28.320,31.738,21.973,20.508,27.832,0.000,0.000,0.000
150072.702,33.691,33.203,24.902,22.949,30.762,0.000,0.000,0.000
150072.706,34.668,37.598,26.855,25.391,34.668,0.000,0.000,0.000
150072.710,26.367,35.156,21.973,20.508,27.344,0.000,0.000,0.000
150072.714,21.484,30.762,14.160,17.578,20.020,0.000,0.000,0.000
150072.718,21.484,29.785,16.113,17.090,22.949,0.000,0.000,0.000
150072.722,21.484,29.297,24.902,16.113,21.973,0.000,0.000,0.000
150072.726,17.090,28.320,28.320,20.996,22.949,0.000,0.000,0.000
150072.730,14.160,25.879,26.367,21.973,22.949,0.000,0.000,0.000
150072.731,14.648,25.391,26.367,18.066,15.137,0.000,0.000,0.000
150072.735,18.066,29.785,27.832,21.484,18.066,0.000,0.000,0.000
150072.739,18.066,29.785,26.367,25.879,29.297,0.000,0.000,0.000
150072.743,13.184,24.902,27.832,24.414,27.832,0.000,0.000,0.000
150072.747,11.719,23.926,27.344,20.020,18.066,0.000,0.000,0.000
150072.751,17.578,22.949,25.391,17.578,24.414,0.000,0.000,0.000
150072.755,22.461,24.902,24.414,22.461,32.715,0.000,0.000,0.000
150072.759,21.484,29.297,21.973,24.902,28.320,0.000,0.000,0.000
150072.763,20.020,29.297,22.949,21.484,29.297,0.000,0.000,0.000
150072.767,21.484,29.297,27.344,19.531,27.344,0.000,0.000,0.000
150072.771,23.438,29.297,28.320,23.926,25.391,0.000,0.000,0.000
150072.774,24.902,30.273,28.809,28.320,31.738,0.000,0.000,0.000
150072.777,27.344,33.691,34.180,31.250,35.156,0.000,0.000,0.000
150072.780,29.297,31.250,37.109,29.785,35.645,0.000,0.000,0.000
150072.784,27.832,24.902,32.715,23.926,28.809,0.000,0.000,0.000
150072.788,21.484,23.926,33.691,23.438,25.879,0.000,0.000,0.000
150072.792,22.461,28.809,34.668,25.391,29.297,0.000,0.000,0.000
150072.796,28.320,31.738,27.832,24.414,24.902,0.000,0.000,0.000
150072.800,27.344,31.738,21.973,23.926,17.578,0.000,0.000,0.000
150072.804,26.855,33.691,20.020,29.785,15.137,0.000,0.000,0.000
150072.808,24.414,37.109,24.414,31.250,17.090,0.000,0.000,0.000
150072.812,24.414,37.598,31.738,27.344,22.461,0.000,0.000,0.000
150072.816,26.855,32.227,33.691,23.926,29.785,0.000,0.000,0.000
150072.819,26.367,29.297,30.762,24.414,31.250,0.000,0.000,0.000
150072.822,23.926,30.762,25.391,26.855,25.879,0.000,0.000,0.000
150072.825,19.043,30.762,24.902,21.484,21.973,0.000,0.000,0.000
150072.829,20.996,28.320,23.926,18.555,18.066,0.000,0.000,0.000
150072.833,23.438,29.297,19.043,22.461,12.695,0.000,0.000,0.000
150072.837,20.996,30.762,16.113,24.414,11.230,0.000,0.000,0.000
150072.841,20.996,33.203,9.766,25.391,15.137,0.000,0.000,0.000
150072.845,22.461,37.109,12.695,24.414,19.531,0.000,0.000,0.000
150072.849,22.461,34.180,20.020,20.020,20.508,0.000,0.000,0.000
150072.853,23.926,28.809,26.855,22.949,26.855,0.000,0.000,0.000
150072.857,24.902,28.809,33.203,24.902,31.738,0.000,0.000,0.000
150072.861,24.902,27.832,34.668,21.484,33.203,0.000,0.000,0.000
150072.865,26.855,27.344,30.762,22.949,32.227,0.000,0.000,0.000
150072.868,25.391,27.832,23.926,22.461,29.785,0.000,0.000,0.000
150072.872,23.438,29.297,25.879,25.391,29.297,0.000,0.000,0.000
150072.876,27.832,32.227,29.297,31.250,30.273,0.000,0.000,0.000
150072.880,32.715,30.273,28.809,28.809,31.738,0.000,0.000,0.000
150072.884,31.738,27.832,30.762,25.391,29.297,0.000,0.000,0.000
150072.888,32.715,27.832,31.738,32.715,35.645,0.000,0.000,0.000
150072.892,38.574,30.762,32.715,36.133,42.480,0.000,0.000,0.000
150072.896,36.621,31.250,31.250,29.297,41.016,0.000,0.000,0.000
150072.900,33.691,33.203,28.809,26.367,38.574,0.000,0.000,0.000
150072.903,32.715,37.109,27.832,32.715,35.156,0.000,0.000,0.000
150072.907,28.809,38.086,22.461,32.227,31.250,0.000,0.000,0.000
150072.911,30.273,34.668,22.949,28.809,35.645,0.000,0.000,0.000
150072.911,30.762,30.762,26.367,26.855,32.715,0.000,0.000,0.000
150072.915,25.391,29.297,32.715,26.367,25.879,0.000,0.000,0.000
150072.919,21.973,24.414,33.691,29.785,31.250,0.000,0.000,0.000
150072.923,26.367,25.879,24.902,30.762,37.598,0.000,0.000,0.000
150072.927,23.926,29.785,24.414,24.414,32.227,0.000,0.000,0.000
150072.931,19.043,26.855,28.320,20.996,25.879,0.000,0.000,0.000
150072.935,18.555,27.344,30.762,20.020,22.949,0.000,0.000,0.000
150072.939,19.531,33.203,29.297,15.625,19.043,0.000,0.000,0.000
150072.943,19.043,33.203,19.531,12.695,14.160,0.000,0.000,0.000
150072.947,18.066,31.250,11.719,10.742,12.207,0.000,0.000,0.000
150072.950,18.555,28.809,19.531,13.184,18.066,0.000,0.000,0.000
150072.954,18.555,29.785,31.738,16.602,24.414,0.000,0.000,0.000
150072.972,20.020,32.227,29.785,18.555,22.461,0.000,0.000,0.000
150072.975,19.043,30.273,26.367,21.973,25.391,0.000,0.000,0.000
150072.979,16.602,28.809,28.809,22.949,26.855,0.000,0.000,0.000
150072.983,20.020,33.203,30.273,22.949,22.461,0.000,0.000,0.000
150072.987,27.344,33.691,31.250,23.926,26.855,0.000,0.000,0.000
150072.991,29.297,29.785,35.156,26.367,28.320,0.000,0.000,0.000
150072.995,28.809,31.738,36.133,31.738,31.738,0.000,0.000,0.000
150072.999,29.297,34.180,30.273,35.645,36.621,0.000,0.000,0.000
150073.003,27.832,31.738,30.762,33.691,36.133,0.000,0.000,0.000
150073.007,30.762,30.762,34.180,32.227,38.086,0.000,0.000,0.000
150073.011,33.691,31.250,34.668,32.715,42.969,0.000,0.000,0.000
150073.015,31.250,34.180,32.227,34.180,40.527,0.000,0.000,0.000
150073.016,31.250,35.156,31.738,35.156,35.645,0.000,0.000,0.000
150073.020,30.273,29.785,36.133,31.250,30.273,0.000,0.000,0.000
150073.024,25.391,25.879,34.180,24.414,22.949,0.000,0.000,0.000
150073.028,21.484,28.809,25.879,21.973,20.996,0.000,0.000,0.000
150073.032,18.066,32.227,23.926,20.996,20.508,0.000,0.000,0.000
150073.036,18.066,29.297,25.879,17.090,19.043,0.000,0.000,0.000
150073.040,18.555,26.855,27.344,17.090,24.414,0.000,0.000,0.000
150073.044,12.207,29.297,27.344,20.020,26.855,0.000,0.000,0.000
150073.048,13.184,29.785,28.809,19.043,30.273,0.000,0.000,0.000
150073.052,20.508,30.273,31.250,20.020,32.715,0.000,0.000,0.000
150073.055,23.438,31.738,28.809,20.020,28.809,0.000,0.000,0.000
150073.059,24.902,30.762,23.438,17.578,23.438,0.000,0.000,0.000
150073.062,21.484,28.320,20.508,17.090,19.043,0.000,0.000,0.000
150073.066,24.414,27.832,19.043,12.695,19.043,0.000,0.000,0.000
150073.070,29.785,28.320,18.066,7.324,21.484,0.000,0.000,0.000
150073.073,29.297,29.785,20.508,9.766,26.855,0.000,0.000,0.000
