timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0,Marker1,Marker2
149625.424,145.996,-8.301,15.137,152.832,135.254,0.000,0.000,0.000
149625.428,146.973,-5.859,9.766,153.320,129.395,0.000,0.000,0.000
149625.432,144.043,-4.883,6.836,154.785,137.695,0.000,0.000,0.000
149625.436,150.391,-4.395,8.301,155.273,153.809,0.000,0.000,0.000
149625.440,158.691,0.000,7.812,154.297,156.250,0.000,0.000,0.000
149625.444,160.156,4.395,6.836,155.762,152.832,0.000,0.000,0.000
149625.446,155.762,3.418,8.301,156.738,159.668,0.000,0.000,0.000
149625.450,154.297,0.488,8.301,158.203,156.738,0.000,0.000,0.000
149625.453,155.273,-0.977,-4.395,156.738,145.020,0.000,0.000,0.000
149625.457,154.785,0.488,-8.301,152.344,142.578,0.000,0.000,0.000
149625.461,148.438,-0.488,0.488,149.902,134.277,0.000,0.000,0.000
149625.465,138.184,0.488,4.395,148.438,125.977,0.000,0.000,0.000
149625.469,140.137,3.906,7.812,144.531,129.395,0.000,0.000,0.000
149625.473,145.508,5.859,9.766,137.207,125.000,0.000,0.000,0.000
149625.477,141.113,7.324,11.719,137.695,121.094,0.000,0.000,0.000
149625.481,133.301,8.789,8.789,139.648,125.977,0.000,0.000,0.000
149625.485,133.301,7.324,-3.418,136.719,130.859,0.000,0.000,0.000
149625.489,132.812,8.301,-6.348,130.371,128.418,0.000,0.000,0.000
149625.491,124.023,4.883,1.465,123.535,124.023,0.000,0.000,0.000
149625.495,117.676,0.488,7.324,121.094,119.629,0.000,0.000,0.000
149625.499,115.723,-0.977,8.301,118.652,115.234,0.000,0.000,0.000
149625.503,116.211,3.418,5.859,115.723,112.793,0.000,0.000,0.000
149625.506,115.234,10.254,16.113,115.723,113.281,0.000,0.000,0.000
149625.510,114.746,14.160,-27.832,122.070,115.723,0.000,0.000,0.000
149625.514,118.164,14.160,-68.848,126.465,119.141,0.000,0.000,0.000
149625.518,116.211,10.254,-3.906,119.629,121.582,0.000,0.000,0.000
149625.522,111.816,10.742,40.039,114.258,122.559,0.000,0.000,0.000
149625.526,108.398,11.719,37.109,113.770,123.047,0.000,0.000,0.000
149625.530,105.469,11.719,33.691,113.770,121.094,0.000,0.000,0.000
149625.534,102.051,16.113,32.227,108.887,112.305,0.000,0.000,0.000
149625.536,100.098,15.137,27.344,108.887,110.352,0.000,0.000,0.000
149625.540,94.238,9.766,10.742,108.887,104.980,0.000,0.000,0.000
149625.543,83.008,9.277,7.324,100.586,93.750,0.000,0.000,0.000
149625.547,83.008,7.324,26.367,97.656,96.680,0.000,0.000,0.000
149625.551,91.797,10.742,30.762,98.633,101.562,0.000,0.000,0.000
149625.555,90.820,19.043,22.949,98.145,99.121,0.000,0.000,0.000
149625.559,88.867,20.508,14.648,99.121,100.098,0.000,0.000,0.000
149625.563,95.215,19.043,16.602,99.121,100.586,0.000,0.000,0.000
149625.567,95.703,20.020,14.648,94.238,98.145,0.000,0.000,0.000
149625.571,91.797,23.926,10.254,87.891,94.238,0.000,0.000,0.000
149625.575,89.355,26.367,18.066,88.867,89.355,0.000,0.000,0.000
149625.579,83.496,23.438,23.438,88.379,85.938,0.000,0.000,0.000
149625.581,76.660,20.508,16.602,81.543,73.730,0.000,0.000,0.000
149625.585,77.637,17.578,-2.441,85.449,73.242,0.000,0.000,0.000
149625.589,86.426,16.602,-0.488,96.680,88.867,0.000,0.000,0.000
149625.593,74.219,22.461,16.602,79.102,76.660,0.000,0.000,0.000
149625.597,52.734,25.879,25.879,49.316,43.945,0.000,0.000,0.000
149625.600,52.734,26.367,28.320,42.480,37.109,0.000,0.000,0.000
149625.604,50.781,26.855,26.855,42.969,38.574,0.000,0.000,0.000
149625.608,41.504,25.391,26.855,41.992,40.527,0.000,0.000,0.000
149625.612,43.457,25.879,18.066,41.504,45.898,0.000,0.000,0.000
149625.616,48.828,25.391,11.719,41.504,45.410,0.000,0.000,0.000
149625.620,47.852,20.508,12.207,41.992,45.410,0.000,0.000,0.000
149625.624,46.875,18.066,11.719,46.387,47.363,0.000,0.000,0.000
149625.626,45.898,17.578,8.301,47.852,47.852,0.000,0.000,0.000
149625.630,47.363,18.066,8.301,45.410,46.387,0.000,0.000,0.000
149625.634,47.363,22.949,16.113,41.504,37.598,0.000,0.000,0.000
149625.638,43.457,29.297,19.531,42.480,37.598,0.000,0.000,0.000
149625.641,40.527,29.785,17.090,44.434,42.480,0.000,0.000,0.000
149625.645,40.527,24.414,14.648,40.527,42.480,0.000,0.000,0.000
149625.649,45.898,25.879,8.789,36.133,41.504,0.000,0.000,0.000
149625.653,46.387,27.832,7.324,38.086,40.039,0.000,0.000,0.000
149625.657,41.992,25.879,13.184,40.039,36.133,0.000,0.000,0.000
149625.661,45.898,25.391,14.160,37.109,35.645,0.000,0.000,0.000
149625.665,49.316,24.414,25.391,36.621,38.574,0.000,0.000,0.000
149625.669,47.852,25.879,31.250,42.969,41.504,0.000,0.000,0.000
149625.671,46.875,29.785,25.391,47.363,44.922,0.000,0.000,0.000
149625.675,45.410,31.738,16.113,44.434,50.781,0.000,0.000,0.000
149625.679,45.898,32.227,12.695,39.062,47.363,0.000,0.000,0.000
149625.683,47.363,27.832,15.137,36.621,40.527,0.000,0.000,0.000
149625.686,42.969,23.926,25.879,40.039,39.062,0.000,0.000,0.000
149625.690,35.645,22.461,25.879,41.992,40.527,0.000,0.000,0.000
149625.694,34.180,20.508,17.090,42.969,42.969,0.000,0.000,0.000
149625.698,35.156,24.902,5.859,42.480,37.598,0.000,0.000,0.000
149625.702,37.109,26.367,1.465,43.457,33.203,0.000,0.000,0.000
149625.706,37.109,25.879,20.508,44.434,36.621,0.000,0.000,0.000
149625.710,39.062,29.297,36.133,41.992,42.969,0.000,0.000,0.000
149625.714,44.434,28.320,41.504,38.574,42.480,0.000,0.000,0.000
149625.730,44.434,26.367,41.992,39.551,41.016,0.000,0.000,0.000
149625.734,40.039,25.391,36.133,38.574,43.457,0.000,0.000,0.000
149625.738,39.062,26.855,33.691,38.574,47.363,0.000,0.000,0.000
149625.742,43.945,28.809,32.715,40.039,47.852,0.000,0.000,0.000
149625.746,38.574,28.320,30.273,36.133,48.340,0.000,0.000,0.000
149625.750,32.715,33.203,24.414,37.109,48.828,0.000,0.000,0.000
149625.754,34.180,32.715,23.438,40.039,42.480,0.000,0.000,0.000
149625.758,38.086,28.320,14.160,44.434,40.527,0.000,0.000,0.000
149625.762,39.062,27.344,1.953,43.945,42.969,0.000,0.000,0.000
149625.766,35.156,25.879,14.648,41.992,43.945,0.000,0.000,0.000
149625.770,31.250,24.414,26.367,40.527,38.086,0.000,0.000,0.000
149625.773,28.809,20.508,30.762,34.668,34.180,0.000,0.000,0.000
149625.775,28.809,19.043,35.645,33.203,33.203,0.000,0.000,0.000
149625.779,25.391,21.484,34.180,32.227,33.203,0.000,0.000,0.000
149625.783,26.367,24.414,31.738,31.250,36.621,0.000,0.000,0.000
149625.786,30.762,30.762,26.855,31.738,33.203,0.000,0.000,0.000
149625.790,26.367,28.809,19.531,27.344,26.855,0.000,0.000,0.000
149625.794,20.020,22.461,22.461,25.879,26.855,0.000,0.000,0.000
149625.798,18.066,21.484,28.320,29.297,27.832,0.000,0.000,0.000
149625.802,21.973,25.391,29.785,30.762,30.762,0.000,0.000,0.000
149625.806,25.391,28.320,20.020,29.785,31.738,0.000,0.000,0.000
149625.810,24.902,27.344,8.789,30.762,31.738,0.000,0.000,0.000
149625.814,20.508,26.367,20.996,32.715,34.668,0.000,0.000,0.000
149625.818,18.066,31.250,34.180,32.227,39.551,0.000,0.000,0.000
149625.820,20.508,29.297,31.250,29.785,42.480,0.000,0.000,0.000
149625.824,19.043,22.461,26.367,27.344,30.273,0.000,0.000,0.000
149625.828,15.137,23.926,16.602,25.879,21.973,0.000,0.000,0.000
149625.832,13.672,23.438,10.742,23.438,27.832,0.000,0.000,0.000
149625.835,19.531,21.973,20.508,21.484,31.250,0.000,0.000,0.000
149625.839,23.926,22.949,29.297,17.578,24.902,0.000,0.000,0.000
149625.843,21.484,30.762,35.156,16.602,22.949,0.000,0.000,0.000
149625.847,21.973,36.621,36.621,21.973,30.273,0.000,0.000,0.000
149625.851,27.832,33.203,35.156,23.438,36.133,0.000,0.000,0.000
149625.855,36.133,33.203,30.273,21.973,35.156,0.000,0.000,0.000
149625.859,33.691,32.715,20.996,18.066,38.574,0.000,0.000,0.000
149625.863,29.785,29.785,18.555,18.555,44.922,0.000,0.000,0.000
149625.865,35.156,32.715,23.926,25.391,53.223,0.000,0.000,0.000
149625.869,38.086,38.086,30.273,26.367,60.059,0.000,0.000,0.000
149625.873,32.227,37.598,19.043,25.391,53.711,0.000,0.000,0.000
149625.876,28.320,34.668,9.277,27.832,47.363,0.000,0.000,0.000
149625.880,25.879,31.250,22.949,25.879,38.086,0.000,0.000,0.000
149625.884,21.484,29.785,28.809,20.996,28.320,0.000,0.000,0.000
149625.888,16.113,27.832,32.715,20.996,24.414,0.000,0.000,0.000
149625.892,14.160,24.902,18.555,25.879,21.484,0.000,0.000,0.000
149625.896,20.996,28.809,-16.602,32.715,30.273,0.000,0.000,0.000
149625.900,22.949,28.320,1.953,31.738,34.180,0.000,0.000,0.000
149625.904,18.066,25.391,43.945,25.391,31.250,0.000,0.000,0.000
149625.908,19.531,31.738,55.664,27.344,30.273,0.000,0.000,0.000
149625.910,20.996,29.297,48.340,30.273,31.250,0.000,0.000,0.000
149625.914,22.461,25.879,41.016,27.832,34.668,0.000,0.000,0.000
149625.918,24.902,29.785,32.715,21.484,33.203,0.000,0.000,0.000
149625.922,22.949,30.762,29.297,17.578,31.738,0.000,0.000,0.000
149625.926,20.508,31.738,29.785,21.973,33.203,0.000,0.000,0.000
149625.929,21.484,33.203,26.367,23.926,35.645,0.000,0.000,0.000
149625.933,25.391,33.203,31.250,22.949,38.574,0.000,0.000,0.000
149625.937,29.297,36.621,35.645,23.438,38.086,0.000,0.000,0.000
149625.941,24.902,34.180,28.320,20.996,31.738,0.000,0.000,0.000
149625.945,21.973,26.855,9.766,20.020,26.855,0.000,0.000,0.000
149625.949,24.414,27.344,5.859,20.020,26.855,0.000,0.000,0.000
149625.953,23.438,28.320,23.926,17.578,25.879,0.000,0.000,0.000
149625.955,19.531,28.320,33.691,15.137,22.461,1.000,1.000,135.000
149625.959,15.625,29.785,30.762,14.648,24.414,0.000,0.000,0.000
149625.963,14.160,26.855,31.250,15.137,28.809,0.000,0.000,0.000
149625.967,15.625,25.879,31.738,14.160,24.414,0.000,0.000,0.000
149625.971,14.648,35.156,31.738,12.695,18.555,0.000,0.000,0.000
149625.975,10.742,33.691,21.973,17.090,18.555,0.000,0.000,0.000
149625.978,15.137,27.344,-3.418,22.461,23.926,0.000,0.000,0.000
149625.982,17.090,30.762,-2.441,19.531,24.902,0.000,0.000,0.000
149625.986,11.719,30.273,23.926,15.137,20.508,0.000,0.000,0.000
149625.990,6.348,29.785,39.551,19.043,23.438,0.000,0.000,0.000
149625.994,4.395,27.832,41.992,16.113,14.160,0.000,0.000,0.000
149625.998,6.836,25.879,38.086,13.184,15.137,0.000,0.000,0.000
149626.002,13.672,33.203,31.738,18.066,23.438,0.000,0.000,0.000
149626.006,15.137,34.180,29.297,22.949,17.578,0.000,0.000,0.000
149626.010,14.160,29.785,25.391,25.391,22.461,0.000,0.000,0.000
149626.014,20.020,27.832,23.926,22.949,29.785,0.000,0.000,0.000
149626.018,28.320,27.344,22.949,26.367,32.715,0.000,0.000,0.000
149626.022,28.809,28.320,17.090,32.715,31.250,0.000,0.000,0.000
149626.026,27.344,32.227,-1.465,35.645,31.738,0.000,0.000,0.000
149626.030,32.227,34.668,-0.977,34.180,37.109,0.000,0.000,0.000
149626.034,33.203,33.691,20.508,26.855,32.227,0.000,0.000,0.000
149626.037,28.320,32.715,32.715,24.902,27.344,0.000,0.000,0.000
149626.041,24.902,31.250,38.574,27.344,30.762,0.000,0.000,0.000
149626.045,26.855,25.391,33.203,29.297,34.180,0.000,0.000,0.000
149626.046,29.785,23.438,24.902,26.367,37.109,0.000,0.000,0.000
149626.050,28.809,28.320,25.879,21.484,37.598,0.000,0.000,0.000
149626.054,26.367,35.156,27.344,22.949,34.180,0.000,0.000,0.000
149626.058,26.367,40.039,26.855,21.484,27.832,0.000,0.000,0.000
149626.062,27.344,35.156,26.367,18.555,28.320,0.000,0.000,0.000
149626.065,22.949,28.809,21.973,18.555,26.855,0.000,0.000,0.000
149626.069,21.484,31.250,21.484,19.531,24.902,0.000,0.000,0.000
149626.073,24.902,33.691,19.531,26.855,31.738,0.000,0.000,0.000
149626.077,28.320,28.320,18.066,30.273,41.016,0.000,0.000,0.000
149626.081,32.227,25.391,28.809,29.297,38.086,0.000,0.000,0.000
149626.085,27.344,24.902,32.227,32.715,39.062,0.000,0.000,0.000
149626.089,25.391,30.762,29.297,34.180,37.109,0.000,0.000,0.000
149626.105,29.785,35.645,25.391,32.227,35.156,0.000,0.000,0.000
149626.109,32.715,34.180,11.719,33.691,41.504,0.000,0.000,0.000
149626.113,27.832,32.227,11.230,31.250,40.527,0.000,0.000,0.000
149626.117,21.973,32.715,14.648,24.902,30.273,0.000,0.000,0.000
149626.121,22.461,33.691,15.625,22.949,27.832,0.000,0.000,0.000
149626.125,25.879,37.598,30.762,22.461,26.367,0.000,0.000,0.000
149626.129,24.902,38.574,41.016,20.996,20.020,0.000,0.000,0.000
149626.133,20.508,34.668,38.086,21.973,18.066,0.000,0.000,0.000
149626.137,21.484,34.180,26.367,22.461,19.043,0.000,0.000,0.000
149626.141,26.855,31.738,20.996,21.484,28.320,0.000,0.000,0.000
149626.145,30.273,28.809,26.367,23.438,33.203,0.000,0.000,0.000
149626.148,27.832,31.250,27.832,25.391,37.109,0.000,0.000,0.000
149626.151,26.367,34.180,27.344,27.832,40.039,0.000,0.000,0.000
149626.155,29.297,33.691,27.344,29.785,37.109,0.000,0.000,0.000
149626.158,32.715,35.156,17.090,27.832,38.086,0.000,0.000,0.000
149626.162,29.785,34.668,11.719,26.367,32.715,0.000,0.000,0.000
149626.166,21.973,28.809,27.344,23.926,25.391,0.000,0.000,0.000
149626.170,22.461,28.809,39.062,20.508,22.949,0.000,0.000,0.000
149626.174,26.367,34.180,38.574,20.020,26.855,0.000,0.000,0.000
149626.178,23.438,35.645,37.109,20.508,29.297,0.000,0.000,0.000
149626.182,19.043,32.227,38.086,22.949,33.203,0.000,0.000,0.000
149626.186,18.555,29.297,37.598,24.902,40.527,0.000,0.000,0.000
149626.190,19.531,27.832,33.203,24.902,43.457,0.000,0.000,0.000
149626.194,20.508,23.438,28.809,24.902,45.898,0.000,0.000,0.000
149626.196,17.090,25.879,24.414,24.414,46.387,0.000,0.000,0.000
149626.200,15.137,32.227,25.391,27.832,46.875,0.000,0.000,0.000
149626.204,19.043,29.297,24.902,27.344,48.340,0.000,0.000,0.000
149626.207,26.855,26.855,26.367,31.250,51.758,0.000,0.000,0.000
149626.211,23.926,29.785,31.738,31.738,50.293,0.000,0.000,0.000
149626.215,18.555,26.855,36.133,29.297,47.363,0.000,0.000,0.000
149626.219,26.855,24.902,27.344,33.691,48.340,0.000,0.000,0.000
149626.223,33.691,30.273,5.371,37.109,51.758,0.000,0.000,0.000
149626.227,30.273,34.180,0.488,35.645,46.875,0.000,0.000,0.000
149626.231,27.344,38.574,20.020,35.156,47.363,0.000,0.000,0.000
149626.235,27.344,35.156,32.715,37.109,51.270,0.000,0.000,0.000
149626.239,31.250,30.273,25.391,35.156,53.711,0.000,0.000,0.000
149626.240,31.250,31.250,28.320,31.738,57.617,0.000,0.000,0.000
149626.244,29.785,31.250,36.133,30.762,46.387,0.000,0.000,0.000
149626.248,30.762,28.320,36.621,26.367,31.250,0.000,0.000,0.000
149626.252,30.762,27.344,35.645,19.531,28.320,0.000,0.000,0.000
149626.256,30.762,33.203,28.809,18.555,27.832,0.000,0.000,0.000
149626.260,24.414,35.645,23.438,16.602,25.879,0.000,0.000,0.000
149626.264,14.648,28.320,23.438,11.719,24.414,0.000,0.000,0.000
149626.268,15.137,26.367,17.090,7.812,24.414,0.000,0.000,0.000
149626.272,20.508,30.762,14.160,8.301,27.344,0.000,0.000,0.000
149626.275,20.020,31.738,22.461,13.672,27.344,0.000,0.000,0.000
149626.279,16.602,29.785,32.715,18.555,26.367,0.000,0.000,0.000
149626.283,19.043,24.414,31.250,19.531,28.809,0.000,0.000,0.000
149626.285,25.879,25.879,25.879,19.531,33.691,0.000,0.000,0.000
149626.289,28.809,32.715,22.461,20.996,34.180,0.000,0.000,0.000
149626.293,27.344,33.691,23.926,21.484,30.273,0.000,0.000,0.000
149626.297,26.367,29.297,23.926,24.902,39.551,0.000,0.000,0.000
149626.301,34.180,26.367,16.602,28.320,47.363,0.000,0.000,0.000
149626.305,35.156,29.297,9.277,28.320,43.457,0.000,0.000,0.000
149626.309,25.879,26.367,14.648,25.879,40.527,0.000,0.000,0.000
149626.313,28.320,22.949,11.719,27.344,36.621,0.000,0.000,0.000
149626.317,34.180,29.785,11.719,28.320,35.156,0.000,0.000,0.000
149626.321,29.297,31.738,28.809,26.855,36.133,0.000,0.000,0.000
149626.325,26.367,25.879,22.461,28.809,39.551,0.000,0.000,0.000
149626.328,27.344,26.855,17.090,30.762,41.504,0.000,0.000,0.000
149626.330,26.367,26.367,35.645,26.855,41.992,0.000,0.000,0.000
149626.334,27.832,21.973,39.551,27.832,42.969,0.000,0.000,0.000
149626.338,32.715,26.855,28.320,31.250,37.598,0.000,0.000,0.000
149626.342,25.391,34.180,20.020,20.996,21.484,0.000,0.000,0.000
149626.346,16.113,35.645,19.531,8.301,6.836,0.000,0.000,0.000
149626.350,16.113,35.156,22.461,8.301,4.883,0.000,0.000,0.000
149626.354,17.090,33.203,25.879,12.695,9.766,0.000,0.000,0.000
149626.358,17.578,30.762,28.320,16.113,16.113,0.000,0.000,0.000
149626.362,19.043,27.344,29.297,18.066,22.461,0.000,0.000,0.000
149626.365,22.461,25.879,27.344,18.066,25.879,0.000,0.000,0.000
149626.369,23.926,28.809,22.461,19.043,33.203,0.000,0.000,0.000
149626.373,22.461,33.691,18.555,18.066,32.227,0.000,0.000,0.000
149626.376,24.414,36.621,19.531,16.113,31.738,0.000,0.000,0.000
149626.380,29.297,37.598,22.949,12.207,33.203,0.000,0.000,0.000
149626.384,26.855,34.668,24.902,9.277,28.809,0.000,0.000,0.000
149626.387,25.879,33.691,21.484,10.742,24.414,0.000,0.000,0.000
149626.391,26.367,32.227,19.043,8.789,22.461,0.000,0.000,0.000
149626.395,26.367,30.762,20.508,10.742,25.879,0.000,0.000,0.000
149626.399,33.691,34.668,16.602,16.113,32.227,0.000,0.000,0.000
149626.403,33.203,34.668,14.648,11.719,24.902,0.000,0.000,0.000
149626.407,25.879,31.738,17.090,8.789,17.578,0.000,0.000,0.000
149626.411,23.438,34.668,21.484,7.324,19.043,0.000,0.000,0.000
149626.415,21.973,32.715,25.391,3.418,16.113,0.000,0.000,0.000
149626.419,20.508,29.297,26.367,6.836,11.230,0.000,0.000,0.000
149626.421,15.625,29.297,33.203,9.277,7.812,0.000,0.000,0.000
149626.425,13.184,29.785,31.250,10.742,7.324,0.000,0.000,0.000
149626.429,16.602,33.203,20.996,11.230,8.789,0.000,0.000,0.000
149626.433,20.508,33.691,23.926,13.672,10.254,0.000,0.000,0.000
149626.437,18.555,33.691,12.207,18.555,14.160,0.000,0.000,0.000
149626.441,11.719,32.227,-4.883,19.043,17.090,0.000,0.000,0.000
149626.444,10.254,26.367,14.648,15.625,13.672,0.000,0.000,0.000
149626.448,14.160,25.391,33.691,14.648,12.207,0.000,0.000,0.000
149626.452,14.648,24.414,40.527,18.066,14.648,0.000,0.000,0.000
149626.456,15.625,27.344,40.039,22.461,23.926,0.000,0.000,0.000
149626.460,19.043,31.738,24.414,18.555,22.461,0.000,0.000,0.000
149626.464,19.531,29.297,17.578,11.230,17.090,0.000,0.000,0.000
149626.467,21.973,33.691,28.809,14.160,20.508,0.000,0.000,0.000
149626.471,19.043,33.203,35.156,20.020,18.066,0.000,0.000,0.000
149626.475,13.672,28.320,29.297,19.531,11.719,0.000,0.000,0.000
149626.479,14.160,27.832,25.879,17.578,9.766,0.000,0.000,0.000
149626.483,13.672,27.832,33.203,19.043,9.277,0.000,0.000,0.000
149626.487,13.672,28.320,36.133,20.020,11.719,0.000,0.000,0.000
149626.491,13.184,26.367,30.762,17.578,14.160,0.000,0.000,0.000
149626.495,17.578,25.879,28.809,19.043,18.066,0.000,0.000,0.000
149626.499,22.461,29.297,30.762,19.531,20.020,0.000,0.000,0.000
149626.502,18.555,32.227,22.461,20.508,17.090,0.000,0.000,0.000
149626.506,15.625,29.297,18.066,23.438,22.949,0.000,0.000,0.000
149626.510,17.090,26.855,16.113,22.949,23.926,0.000,0.000,0.000
149626.526,17.578,29.297,11.719,24.414,20.508,0.000,0.000,0.000
149626.530,14.160,30.273,25.391,23.926,18.066,0.000,0.000,0.000
149626.534,11.230,28.809,38.086,21.484,12.695,0.000,0.000,0.000
149626.538,13.672,28.320,28.320,20.508,15.137,0.000,0.000,0.000
149626.542,19.043,29.785,14.160,20.020,20.508,0.000,0.000,0.000
149626.546,21.973,30.762,23.926,22.949,18.066,0.000,0.000,0.000
149626.550,18.066,30.273,34.668,21.973,13.184,0.000,0.000,0.000
149626.553,17.090,31.250,36.133,17.578,18.555,0.000,0.000,0.000
149626.557,21.484,30.762,36.133,15.625,20.508,0.000,0.000,0.000
149626.561,22.949,33.203,31.250,20.020,24.414,0.000,0.000,0.000
149626.565,17.090,34.180,27.344,23.926,21.484,0.000,0.000,0.000
149626.569,11.230,34.180,22.949,20.508,19.043,0.000,0.000,0.000
149626.571,16.113,33.691,16.113,20.508,28.809,0.000,0.000,0.000
149626.575,21.484,32.227,19.043,22.949,32.227,0.000,0.000,0.000
149626.579,12.695,25.391,22.461,14.160,20.996,0.000,0.000,0.000
149626.582,4.395,23.926,22.949,8.789,9.766,0.000,0.000,0.000
149626.586,9.277,25.391,28.320,7.812,11.719,0.000,0.000,0.000
149626.590,12.207,27.344,29.785,6.348,11.719,0.000,0.000,0.000
149626.594,11.719,33.691,25.879,6.836,15.137,0.000,0.000,0.000
149626.598,14.160,33.203,25.391,9.766,21.484,0.000,0.000,0.000
149626.602,18.066,24.414,17.090,11.719,22.461,0.000,0.000,0.000
149626.606,20.996,26.367,5.859,10.742,20.996,0.000,0.000,0.000
149626.610,26.367,32.227,9.766,18.066,24.902,0.000,0.000,0.000
149626.614,24.414,29.785,2.930,26.855,29.297,0.000,0.000,0.000
149626.616,20.020,26.367,5.859,24.902,31.738,0.000,0.000,0.000
149626.620,24.414,27.344,27.832,21.973,32.715,0.000,0.000,0.000
149626.624,25.391,27.344,40.039,20.020,29.785,0.000,0.000,0.000
149626.628,20.996,30.762,41.016,20.996,27.832,0.000,0.000,0.000
149626.631,20.996,36.621,33.691,22.949,26.855,0.000,0.000,0.000
149626.635,21.484,30.273,29.785,21.484,24.902,0.000,0.000,0.000
149626.639,19.043,24.902,28.320,20.020,22.461,0.000,0.000,0.000
149626.643,19.531,26.855,25.879,22.949,22.461,0.000,0.000,0.000
149626.647,18.555,30.273,22.949,21.484,22.949,0.000,0.000,0.000
149626.651,16.113,29.785,19.531,16.113,21.973,0.000,0.000,0.000
149626.655,20.508,30.273,12.207,18.066,21.973,0.000,0.000,0.000
149626.659,20.996,32.715,9.766,20.020,23.926,0.000,0.000,0.000
149626.661,16.602,35.156,17.578,19.531,29.785,0.000,0.000,0.000
149626.665,18.066,34.668,20.020,18.555,29.785,0.000,0.000,0.000
149626.669,19.531,29.297,25.391,17.578,21.973,0.000,0.000,0.000
149626.673,15.137,26.855,15.625,17.578,17.090,0.000,0.000,0.000
149626.676,12.207,28.320,3.418,17.578,17.090,0.000,0.000,0.000
149626.680,11.719,26.855,16.113,13.672,19.043,0.000,0.000,0.000
149626.684,13.672,23.438,31.738,9.766,20.508,0.000,0.000,0.000
149626.688,17.090,24.902,40.527,12.207,26.855,0.000,0.000,0.000
149626.692,15.625,31.250,39.551,15.625,29.297,0.000,0.000,0.000
149626.696,16.113,30.273,32.227,18.066,26.367,0.000,0.000,0.000
149626.700,20.020,28.809,31.250,20.508,28.320,0.000,0.000,0.000
149626.704,24.414,32.715,29.785,19.043,33.691,0.000,0.000,0.000
149626.706,22.949,31.738,23.438,18.555,33.203,0.000,0.000,0.000
149626.710,23.438,27.344,21.973,21.973,32.715,0.000,0.000,0.000
149626.714,30.762,29.785,27.832,24.414,42.480,0.000,0.000,0.000
149626.718,35.156,33.691,30.273,22.949,43.457,0.000,0.000,0.000
149626.721,34.180,30.273,29.297,25.391,36.621,0.000,0.000,0.000
149626.725,31.738,27.832,30.273,34.668,34.180,0.000,0.000,0.000
149626.729,30.762,27.832,28.320,37.598,37.109,0.000,0.000,0.000
149626.733,32.715,26.367,23.438,36.621,41.016,0.000,0.000,0.000
149626.737,33.203,24.414,29.785,37.598,42.480,0.000,0.000,0.000
149626.741,30.273,26.367,34.180,39.062,46.875,0.000,0.000,0.000
149626.745,32.227,30.762,33.691,44.434,46.387,0.000,0.000,0.000
149626.749,34.668,30.273,32.715,42.480,45.410,0.000,0.000,0.000
149626.751,31.250,28.320,23.926,34.668,41.992,0.000,0.000,0.000
149626.755,24.414,28.809,24.414,31.250,39.062,0.000,0.000,0.000
149626.759,20.996,25.391,31.250,30.762,39.551,0.000,0.000,0.000
149626.762,20.508,26.367,37.598,28.809,38.574,0.000,0.000,0.000
149626.766,23.438,28.320,38.574,25.879,39.551,0.000,0.000,0.000
149626.770,26.367,26.855,31.250,29.297,41.504,0.000,0.000,0.000
149626.774,23.438,28.809,25.391,29.785,39.551,0.000,0.000,0.000
149626.778,21.484,31.250,23.926,25.879,41.016,0.000,0.000,0.000
149626.782,25.391,31.250,30.273,24.902,42.480,0.000,0.000,0.000
149626.786,22.949,28.809,33.691,26.855,36.621,0.000,0.000,0.000
149626.790,18.555,29.297,30.273,27.344,33.691,0.000,0.000,0.000
149626.794,21.484,32.715,26.855,25.879,35.156,0.000,0.000,0.000
149626.796,25.391,30.762,22.461,25.879,35.156,0.000,0.000,0.000
149626.799,28.809,30.273,21.973,25.391,35.645,0.000,0.000,0.000
149626.803,32.227,33.203,23.926,28.809,43.945,0.000,0.000,0.000
149626.807,33.203,32.715,25.391,30.273,49.805,0.000,0.000,0.000
149626.811,30.762,26.367,20.508,22.461,43.945,0.000,0.000,0.000
149626.815,31.738,26.367,11.719,16.113,35.645,0.000,0.000,0.000
149626.819,28.809,31.250,16.113,18.555,32.227,0.000,0.000,0.000
149626.823,21.484,31.250,25.879,19.531,32.715,0.000,0.000,0.000
149626.827,26.855,29.297,23.926,15.625,34.668,0.000,0.000,0.000
149626.831,32.227,27.344,15.137,17.090,39.551,0.000,0.000,0.000
149626.835,28.809,33.691,13.184,19.531,38.086,0.000,0.000,0.000
149626.839,23.438,39.551,24.414,20.508,34.180,0.000,0.000,0.000
149626.842,19.043,32.715,34.668,16.602,31.738,0.000,0.000,0.000
149626.846,14.648,27.344,37.598,10.742,23.438,0.000,0.000,0.000
149626.850,18.066,32.227,34.180,12.207,26.855,0.000,0.000,0.000
149626.854,22.461,35.645,26.855,15.137,31.250,0.000,0.000,0.000
149626.858,20.020,31.250,26.855,14.648,24.902,0.000,0.000,0.000
149626.861,23.438,30.273,23.926,11.719,25.879,0.000,0.000,0.000
149626.865,24.414,31.738,19.043,12.207,32.227,0.000,0.000,0.000
149626.869,18.555,28.809,18.066,15.137,34.668,0.000,0.000,0.000
149626.873,16.602,26.367,10.254,16.113,32.227,0.000,0.000,0.000
149626.877,17.090,27.344,9.766,18.066,29.297,0.000,0.000,0.000
