timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0,Marker1,Marker2
149194.685,10.742,22.949,19.043,8.789,27.832,0.000,0.000,0.000
149194.689,13.672,25.391,19.531,6.836,38.574,0.000,0.000,0.000
149194.693,15.137,26.855,20.020,4.883,43.945,0.000,0.000,0.000
149194.697,13.672,25.391,19.531,8.301,41.992,0.000,0.000,0.000
149194.701,14.648,25.391,20.996,8.301,35.156,0.000,0.000,0.000
149194.703,18.555,29.297,23.438,8.301,32.227,0.000,0.000,0.000
149194.707,18.066,28.809,24.414,8.789,32.227,0.000,0.000,0.000
149194.711,14.648,26.367,23.926,10.742,28.320,0.000,0.000,0.000
149194.715,15.137,24.414,25.391,12.207,29.297,0.000,0.000,0.000
149194.719,20.996,26.367,26.367,12.207,30.273,0.000,0.000,0.000
149194.723,21.973,28.320,25.879,15.625,26.855,0.000,0.000,0.000
149194.727,17.578,26.367,26.855,20.020,29.785,3.000,1.000,90.000
149194.731,15.625,26.855,28.809,22.461,32.715,0.000,0.000,0.000
149194.734,14.648,28.320,31.250,19.531,33.691,0.000,0.000,0.000
149194.738,13.672,28.809,32.715,18.555,36.621,0.000,0.000,0.000
149194.742,11.230,28.809,27.832,22.949,39.062,0.000,0.000,0.000
149194.746,5.859,25.879,25.879,22.949,34.668,0.000,0.000,0.000
149194.748,3.906,23.926,27.344,15.137,29.297,0.000,0.000,0.000
149194.752,9.766,29.785,28.320,7.812,24.414,0.000,0.000,0.000
149194.756,14.648,32.227,30.762,12.207,20.996,0.000,0.000,0.000
149194.760,17.578,33.203,32.715,20.996,25.391,0.000,0.000,0.000
149194.764,20.996,35.645,33.691,18.555,23.438,0.000,0.000,0.000
149194.768,20.020,29.297,34.180,13.672,20.020,0.000,0.000,0.000
149194.772,20.996,26.367,30.762,15.137,25.391,0.000,0.000,0.000
149194.776,17.090,27.832,25.879,17.090,27.832,0.000,0.000,0.000
149194.780,13.184,28.809,25.391,19.531,29.785,0.000,0.000,0.000
149194.783,16.113,28.320,28.809,15.137,24.414,0.000,0.000,0.000
149194.787,13.672,26.367,26.855,11.719,20.996,0.000,0.000,0.000
149194.791,13.184,24.414,24.414,18.066,22.949,0.000,0.000,0.000
149194.794,13.184,26.367,26.367,22.461,18.555,0.000,0.000,0.000
149194.797,9.277,27.344,29.785,17.578,16.113,0.000,0.000,0.000
149194.801,10.742,24.414,32.227,18.066,19.043,0.000,0.000,0.000
149194.805,12.695,25.391,30.762,24.902,22.461,0.000,0.000,0.000
149194.809,14.648,27.832,29.297,28.320,23.438,0.000,0.000,0.000
149194.813,17.090,31.738,29.785,25.391,27.344,0.000,0.000,0.000
149194.817,18.066,32.227,25.391,22.461,28.809,0.000,0.000,0.000
149194.821,16.602,28.320,23.926,23.438,26.367,0.000,0.000,0.000
149194.825,8.301,30.273,27.344,22.949,26.855,0.000,0.000,0.000
149194.829,5.859,32.715,25.879,18.555,32.227,0.000,0.000,0.000
149194.833,11.719,30.762,26.367,18.066,38.574,0.000,0.000,0.000
149194.836,15.137,29.297,27.832,21.484,41.504,0.000,0.000,0.000
149194.840,12.207,24.414,26.855,24.902,36.621,0.000,0.000,0.000
149194.844,11.719,22.949,27.832,30.273,34.668,0.000,0.000,0.000
149194.848,17.090,26.367,28.809,30.273,39.551,0.000,0.000,0.000
149194.852,21.484,30.762,25.391,26.855,41.504,0.000,0.000,0.000
149194.856,20.020,32.227,27.344,29.785,40.039,0.000,0.000,0.000
149194.860,16.602,33.203,29.785,27.832,39.062,0.000,0.000,0.000
149194.864,22.949,33.203,29.297,24.414,42.480,0.000,0.000,0.000
149194.868,27.344,32.715,30.273,22.461,42.969,0.000,0.000,0.000
149194.872,25.391,32.715,25.879,22.949,40.039,0.000,0.000,0.000
149194.875,26.855,31.250,22.461,27.344,43.457,0.000,0.000,0.000
149194.879,27.344,32.227,23.438,23.438,46.387,0.000,0.000,0.000
149194.883,28.809,32.227,23.926,19.531,39.551,0.000,0.000,0.000
149194.883,29.297,30.762,20.020,18.555,33.203,0.000,0.000,0.000
149194.887,27.344,32.227,20.020,20.996,32.715,0.000,0.000,0.000
149194.891,25.391,32.715,25.391,22.949,30.762,0.000,0.000,0.000
149194.895,28.320,32.227,28.809,21.484,38.574,0.000,0.000,0.000
149194.899,29.297,29.785,28.809,21.484,46.875,0.000,0.000,0.000
149194.903,26.367,29.785,27.832,24.902,46.387,0.000,0.000,0.000
149194.907,26.367,29.785,24.902,24.902,42.480,0.000,0.000,0.000
149194.911,28.809,28.809,22.949,20.020,45.410,0.000,0.000,0.000
149194.915,30.273,29.297,25.879,19.043,48.828,0.000,0.000,0.000
149194.919,29.785,29.785,28.320,24.902,50.293,0.000,0.000,0.000
149194.923,32.715,30.273,29.297,30.273,56.641,0.000,0.000,0.000
149194.926,34.668,32.715,32.227,27.832,59.082,0.000,0.000,0.000
149194.929,31.738,35.156,32.227,21.973,54.199,0.000,0.000,0.000
149194.933,27.832,33.203,27.832,19.531,54.199,0.000,0.000,0.000
149194.936,25.391,28.320,26.367,21.484,52.734,0.000,0.000,0.000
149194.940,23.926,27.832,26.367,17.090,44.922,0.000,0.000,0.000
149194.944,26.855,31.250,26.855,15.137,40.039,0.000,0.000,0.000
149194.948,27.344,31.250,28.809,19.531,40.039,0.000,0.000,0.000
149194.952,23.926,30.273,28.809,20.508,38.086,0.000,0.000,0.000
149194.956,24.414,34.180,26.855,17.090,36.133,0.000,0.000,0.000
149194.960,25.391,34.180,26.855,12.695,32.227,0.000,0.000,0.000
149194.964,24.902,34.668,26.367,13.672,29.297,0.000,0.000,0.000
149194.968,22.949,33.691,26.855,18.555,33.203,0.000,0.000,0.000
149194.972,20.508,32.715,29.297,20.020,37.598,0.000,0.000,0.000
149194.977,21.973,32.227,28.320,20.508,38.086,0.000,0.000,0.000
149194.981,21.973,33.203,24.414,19.531,38.574,0.000,0.000,0.000
149194.984,18.066,37.598,22.949,20.996,42.969,0.000,0.000,0.000
149194.988,16.602,38.086,25.879,23.926,43.945,0.000,0.000,0.000
149194.992,16.602,34.180,28.320,19.531,38.086,0.000,0.000,0.000
149194.996,16.602,32.715,27.344,14.648,38.574,0.000,0.000,0.000
149195.000,17.578,35.156,28.809,16.602,37.598,0.000,0.000,0.000
149195.004,12.695,32.227,28.809,16.113,24.902,0.000,0.000,0.000
149195.008,11.230,26.855,28.809,15.625,26.367,0.000,0.000,0.000
149195.012,11.719,26.367,27.344,12.207,27.832,0.000,0.000,0.000
149195.016,10.254,24.902,23.438,11.230,25.391,0.000,0.000,0.000
149195.020,9.766,25.391,19.531,13.184,24.902,0.000,0.000,0.000
149195.035,10.254,26.855,18.555,11.719,20.996,0.000,0.000,0.000
149195.039,15.137,25.391,24.414,10.254,27.344,0.000,0.000,0.000
149195.043,16.113,23.438,26.367,12.207,29.297,0.000,0.000,0.000
149195.047,12.695,27.344,25.391,18.555,26.367,0.000,0.000,0.000
149195.050,13.184,31.738,26.855,21.484,29.785,0.000,0.000,0.000
149195.054,15.137,30.273,23.926,16.113,23.926,0.000,0.000,0.000
149195.058,15.137,25.879,21.973,9.277,16.602,0.000,0.000,0.000
149195.062,12.207,23.926,22.949,14.160,19.531,0.000,0.000,0.000
149195.066,12.695,21.973,23.926,20.020,20.996,0.000,0.000,0.000
149195.070,11.719,22.949,24.414,14.648,24.414,0.000,0.000,0.000
149195.074,10.254,26.855,26.367,10.742,20.996,0.000,0.000,0.000
149195.078,13.672,28.320,32.227,13.672,20.020,0.000,0.000,0.000
149195.079,15.137,27.344,31.738,19.043,24.414,0.000,0.000,0.000
149195.083,17.578,28.320,25.391,20.508,20.020,0.000,0.000,0.000
149195.087,17.578,28.809,24.902,15.137,20.508,0.000,0.000,0.000
149195.090,19.531,29.297,26.855,16.602,29.297,0.000,0.000,0.000
149195.094,18.555,29.297,25.391,21.973,29.785,0.000,0.000,0.000
149195.098,11.719,25.391,24.414,19.531,21.973,0.000,0.000,0.000
149195.102,15.625,25.391,28.809,17.578,23.926,0.000,0.000,0.000
149195.106,18.066,27.344,31.738,17.578,24.902,0.000,0.000,0.000
149195.110,16.602,26.855,33.691,20.508,22.461,0.000,0.000,0.000
149195.114,17.090,28.320,31.738,22.949,21.973,0.000,0.000,0.000
149195.118,16.602,26.367,26.855,20.020,23.438,0.000,0.000,0.000
149195.122,19.531,25.879,23.438,16.113,24.414,0.000,0.000,0.000
149195.124,17.578,24.414,21.973,15.137,23.438,0.000,0.000,0.000
149195.127,15.625,22.949,23.438,17.578,25.391,0.000,0.000,0.000
149195.131,21.484,26.367,26.367,17.578,25.879,0.000,0.000,0.000
149195.135,23.926,28.320,29.785,15.625,33.203,0.000,0.000,0.000
149195.139,19.531,25.879,29.785,15.625,29.785,0.000,0.000,0.000
149195.143,15.625,22.949,26.855,20.996,24.414,0.000,0.000,0.000
149195.147,14.160,23.438,28.320,21.973,27.832,0.000,0.000,0.000
149195.151,15.625,25.879,27.832,17.578,25.879,0.000,0.000,0.000
149195.155,19.043,28.320,24.414,15.625,28.320,0.000,0.000,0.000
149195.159,20.020,31.250,25.879,21.484,33.203,0.000,0.000,0.000
149195.163,19.531,32.715,29.785,24.414,36.133,0.000,0.000,0.000
149195.167,17.578,34.180,33.203,20.020,35.156,0.000,0.000,0.000
149195.169,14.648,32.715,29.785,19.531,31.738,0.000,0.000,0.000
149195.173,9.277,27.344,23.438,21.973,29.297,0.000,0.000,0.000
149195.176,5.859,23.926,25.879,24.414,33.691,0.000,0.000,0.000
149195.180,11.719,24.414,31.738,22.949,33.203,0.000,0.000,0.000
149195.184,15.137,25.391,32.715,18.066,25.879,0.000,0.000,0.000
149195.188,14.160,22.461,31.738,19.043,26.855,0.000,0.000,0.000
149195.192,14.160,22.461,29.785,22.461,31.250,0.000,0.000,0.000
149195.196,13.672,25.391,27.832,18.066,29.297,0.000,0.000,0.000
149195.200,16.113,27.832,23.926,15.137,29.297,0.000,0.000,0.000
149195.204,21.484,31.738,22.949,18.066,31.738,0.000,0.000,0.000
149195.208,20.508,31.738,23.926,20.996,32.715,0.000,0.000,0.000
149195.212,22.461,31.250,21.484,16.602,29.785,0.000,0.000,0.000
149195.214,24.902,32.227,23.926,12.207,30.762,0.000,0.000,0.000
149195.218,19.531,30.273,29.785,13.672,27.832,0.000,0.000,0.000
149195.222,18.555,32.715,30.762,19.531,27.344,0.000,0.000,0.000
149195.226,20.508,33.203,27.344,21.484,30.273,0.000,0.000,0.000
149195.229,18.066,28.320,20.020,13.672,23.438,0.000,0.000,0.000
149195.233,16.113,26.367,19.531,8.789,20.508,0.000,0.000,0.000
149195.237,13.184,29.785,21.973,10.742,18.066,0.000,0.000,0.000
149195.241,11.230,30.762,23.926,10.742,18.555,0.000,0.000,0.000
149195.245,12.207,24.902,25.879,8.789,22.461,0.000,0.000,0.000
149195.249,14.648,23.926,27.344,7.812,21.484,0.000,0.000,0.000
149195.253,17.578,26.367,26.367,11.230,20.996,0.000,0.000,0.000
149195.257,17.090,29.297,26.855,16.602,20.020,0.000,0.000,0.000
149195.259,16.113,29.297,30.273,15.137,15.137,0.000,0.000,0.000
149195.263,20.020,31.250,30.273,12.695,17.578,0.000,0.000,0.000
149195.267,21.973,29.785,31.250,14.648,25.391,0.000,0.000,0.000
149195.271,20.508,28.320,33.691,19.043,26.367,0.000,0.000,0.000
149195.274,19.043,32.715,33.691,16.113,23.438,0.000,0.000,0.000
149195.278,22.461,34.180,32.715,13.184,27.344,0.000,0.000,0.000
149195.282,24.902,33.203,34.180,14.160,26.367,0.000,0.000,0.000
149195.286,19.043,32.715,31.250,11.719,20.020,0.000,0.000,0.000
149195.290,16.113,32.227,26.367,12.695,20.508,0.000,0.000,0.000
149195.294,17.090,32.715,27.832,11.230,19.043,0.000,0.000,0.000
149195.298,20.020,29.297,27.832,11.719,16.602,0.000,0.000,0.000
149195.302,17.578,27.832,25.879,13.184,13.184,0.000,0.000,0.000
149195.305,16.113,32.227,27.832,14.160,14.648,0.000,0.000,0.000
149195.309,18.066,36.133,29.785,13.672,18.555,0.000,0.000,0.000
149195.313,18.555,35.156,28.809,10.742,18.555,0.000,0.000,0.000
149195.317,19.043,35.156,28.809,13.184,18.555,0.000,0.000,0.000
149195.321,14.648,35.645,28.809,18.066,19.531,0.000,0.000,0.000
149195.325,15.625,37.109,27.344,19.043,24.414,0.000,0.000,0.000
149195.329,17.090,37.109,26.367,15.137,22.949,0.000,0.000,0.000
149195.333,15.625,36.621,28.320,9.277,13.184,0.000,0.000,0.000
149195.337,15.137,34.668,27.344,10.742,16.602,0.000,0.000,0.000
149195.341,15.625,36.621,24.902,11.230,22.461,0.000,0.000,0.000
149195.344,16.602,39.062,26.855,6.348,25.391,0.000,0.000,0.000
149195.348,13.672,34.668,20.996,4.883,24.902,0.000,0.000,0.000
149195.349,10.254,31.738,17.578,8.301,24.414,0.000,0.000,0.000
149195.353,9.277,28.809,20.996,11.230,29.785,0.000,0.000,0.000
149195.357,10.742,30.273,22.949,10.742,27.344,0.000,0.000,0.000
149195.360,16.113,33.203,27.832,11.230,27.832,0.000,0.000,0.000
149195.364,19.531,34.180,31.250,14.648,29.297,0.000,0.000,0.000
149195.368,16.602,34.668,30.273,14.648,25.879,0.000,0.000,0.000
149195.372,16.602,35.156,28.320,12.207,23.926,0.000,0.000,0.000
149195.376,20.020,36.621,24.902,10.254,25.391,0.000,0.000,0.000
149195.380,21.973,38.086,25.391,12.695,26.367,0.000,0.000,0.000
149195.384,21.973,37.109,24.902,18.555,29.297,0.000,0.000,0.000
149195.388,23.926,33.691,23.926,18.066,33.203,0.000,0.000,0.000
149195.392,27.832,33.203,24.902,18.555,35.156,0.000,0.000,0.000
149195.409,27.344,33.203,28.809,21.973,37.598,0.000,0.000,0.000
149195.413,22.949,32.715,29.785,25.879,35.645,0.000,0.000,0.000
149195.417,21.484,30.273,28.809,25.391,35.156,0.000,0.000,0.000
149195.421,20.508,28.809,29.785,17.090,36.133,0.000,0.000,0.000
149195.425,19.043,32.227,28.809,16.602,37.109,0.000,0.000,0.000
149195.428,18.066,33.203,28.809,21.484,42.969,0.000,0.000,0.000
149195.432,14.648,31.738,25.879,20.508,41.504,0.000,0.000,0.000
149195.436,10.742,28.320,23.438,16.113,33.203,0.000,0.000,0.000
149195.440,11.230,26.367,23.438,11.230,29.297,0.000,0.000,0.000
149195.444,15.625,29.297,23.438,15.137,35.156,0.000,0.000,0.000
149195.448,15.625,31.738,23.926,20.020,36.133,0.000,0.000,0.000
149195.452,16.602,29.785,27.344,16.602,38.086,0.000,0.000,0.000
149195.454,20.996,28.809,34.180,16.602,43.457,0.000,0.000,0.000
149195.458,25.391,29.785,31.738,20.020,45.410,0.000,0.000,0.000
149195.462,23.438,29.297,27.344,23.926,50.293,0.000,0.000,0.000
149195.465,19.531,29.785,25.391,18.066,43.457,0.000,0.000,0.000
149195.469,23.926,30.273,26.855,13.672,42.480,0.000,0.000,0.000
149195.473,27.344,29.297,27.832,19.043,41.992,0.000,0.000,0.000
149195.477,24.902,30.762,24.902,23.438,36.621,0.000,0.000,0.000
149195.481,23.438,33.203,28.809,26.855,39.551,0.000,0.000,0.000
149195.485,26.367,31.250,36.133,26.855,41.016,0.000,0.000,0.000
149195.489,25.879,30.273,35.645,22.461,39.551,0.000,0.000,0.000
149195.493,21.484,33.203,34.180,23.926,35.645,0.000,0.000,0.000
149195.497,21.973,36.133,36.621,28.809,37.109,0.000,0.000,0.000
149195.498,22.461,37.109,36.621,25.391,38.086,0.000,0.000,0.000
149195.502,21.973,31.250,31.738,20.508,35.645,0.000,0.000,0.000
149195.506,19.043,28.809,27.344,19.531,28.320,0.000,0.000,0.000
149195.510,14.160,28.320,28.320,23.438,26.855,0.000,0.000,0.000
149195.514,12.207,24.902,31.250,23.926,28.809,0.000,0.000,0.000
149195.518,11.719,26.367,29.785,17.578,29.297,0.000,0.000,0.000
149195.522,11.719,26.855,25.879,16.113,33.203,0.000,0.000,0.000
149195.526,11.719,24.414,30.273,21.973,30.273,0.000,0.000,0.000
149195.530,8.301,27.344,34.180,16.602,23.438,0.000,0.000,0.000
149195.534,7.812,30.273,29.297,7.812,24.902,0.000,0.000,0.000
149195.537,12.207,25.879,23.926,8.789,27.832,0.000,0.000,0.000
149195.541,10.742,29.785,20.020,14.648,26.855,0.000,0.000,0.000
149195.545,6.348,33.203,21.484,17.090,22.949,0.000,0.000,0.000
149195.549,12.207,29.785,25.879,17.578,27.344,0.000,0.000,0.000
149195.553,18.555,29.297,25.391,15.137,31.738,0.000,0.000,0.000
149195.557,16.602,31.250,23.926,17.578,32.715,0.000,0.000,0.000
149195.561,14.648,33.203,24.902,22.949,37.598,0.000,0.000,0.000
149195.565,20.996,33.691,28.320,23.926,39.551,0.000,0.000,0.000
149195.568,25.391,34.180,32.715,23.438,39.062,0.000,0.000,0.000
149195.572,23.438,34.180,30.273,25.391,41.992,0.000,0.000,0.000
149195.576,22.949,33.203,27.344,29.297,40.039,0.000,0.000,0.000
149195.580,20.996,33.203,23.926,26.855,34.180,0.000,0.000,0.000
149195.584,21.973,34.668,23.926,24.902,38.086,0.000,0.000,0.000
149195.588,22.461,33.691,27.832,23.926,38.086,0.000,0.000,0.000
149195.589,19.531,30.273,34.180,23.926,33.203,0.000,0.000,0.000
149195.593,15.137,30.762,36.133,16.602,23.438,0.000,0.000,0.000
149195.596,16.602,33.691,31.738,11.230,20.508,0.000,0.000,0.000
149195.600,20.996,32.715,30.762,15.625,26.367,0.000,0.000,0.000
149195.604,18.066,29.785,32.715,18.066,27.344,0.000,0.000,0.000
149195.608,17.090,26.367,32.227,17.578,26.367,0.000,0.000,0.000
149195.612,19.531,28.320,31.738,15.625,30.762,0.000,0.000,0.000
149195.616,20.996,33.203,29.785,13.672,25.391,0.000,0.000,0.000
149195.620,17.578,33.203,26.855,13.184,12.695,0.000,0.000,0.000
149195.624,13.672,30.273,26.855,17.578,18.066,0.000,0.000,0.000
149195.628,16.113,28.809,29.297,20.020,24.414,0.000,0.000,0.000
149195.632,22.461,29.785,29.297,18.555,20.508,0.000,0.000,0.000
149195.634,26.367,29.297,24.414,22.949,24.902,0.000,0.000,0.000
149195.637,28.320,32.715,24.902,28.320,30.273,0.000,0.000,0.000
149195.641,27.832,35.645,32.715,24.902,31.250,0.000,0.000,0.000
149195.645,30.762,33.203,37.109,17.578,29.297,0.000,0.000,0.000
149195.649,32.715,30.273,31.738,18.555,32.227,0.000,0.000,0.000
149195.653,25.391,28.320,26.855,19.043,31.250,0.000,0.000,0.000
149195.657,19.531,27.344,27.344,14.648,28.320,0.000,0.000,0.000
149195.661,23.926,29.785,25.879,12.207,33.691,0.000,0.000,0.000
149195.665,25.391,29.297,21.484,10.742,36.133,0.000,0.000,0.000
149195.669,27.344,30.762,22.461,17.090,42.969,0.000,0.000,0.000
149195.673,32.227,36.621,26.855,23.438,52.734,0.000,0.000,0.000
149195.677,34.180,33.203,27.832,18.066,47.363,0.000,0.000,0.000
149195.678,32.715,28.809,27.344,17.090,44.434,0.000,0.000,0.000
149195.682,31.738,29.297,30.762,25.391,52.246,0.000,0.000,0.000
149195.686,26.367,27.832,34.668,27.832,47.852,0.000,0.000,0.000
149195.689,20.996,24.902,35.156,23.926,37.598,0.000,0.000,0.000
149195.693,21.484,29.297,33.691,21.973,34.180,0.000,0.000,0.000
149195.697,21.484,32.715,31.250,22.949,34.668,0.000,0.000,0.000
149195.701,13.672,32.715,27.344,20.996,26.855,0.000,0.000,0.000
149195.705,8.301,31.738,26.855,18.066,22.949,0.000,0.000,0.000
149195.709,7.812,26.367,27.832,15.625,23.926,0.000,0.000,0.000
149195.713,13.672,28.809,28.809,17.090,28.809,0.000,0.000,0.000
149195.717,14.160,32.227,26.855,21.484,31.250,0.000,0.000,0.000
149195.721,12.695,31.738,26.855,20.508,26.367,0.000,0.000,0.000
149195.723,17.578,31.738,32.227,16.602,25.879,0.000,0.000,0.000
149195.727,18.066,29.297,33.691,19.043,24.902,0.000,0.000,0.000
149195.731,16.602,29.297,33.203,24.414,25.391,0.000,0.000,0.000
149195.734,14.648,30.273,33.691,24.414,23.438,0.000,0.000,0.000
149195.738,16.602,34.180,31.250,20.996,20.020,0.000,0.000,0.000
149195.742,21.484,34.668,28.320,22.949,21.484,0.000,0.000,0.000
149195.746,21.973,30.273,25.879,25.391,22.949,0.000,0.000,0.000
149195.750,16.602,26.855,23.926,23.438,21.484,0.000,0.000,0.000
149195.754,20.508,27.832,28.320,25.879,27.832,0.000,0.000,0.000
149195.758,27.344,31.250,29.297,28.809,35.156,0.000,0.000,0.000
149195.762,23.438,32.715,24.414,24.902,35.645,0.000,0.000,0.000
149195.766,16.113,32.227,31.738,25.391,38.086,0.000,0.000,0.000
149195.769,18.066,31.250,37.109,26.855,34.668,0.000,0.000,0.000
149195.773,22.949,34.180,33.203,21.484,34.180,0.000,0.000,0.000
149195.777,20.020,35.156,29.785,17.090,32.715,0.000,0.000,0.000
149195.781,16.113,30.762,27.832,16.113,27.832,0.000,0.000,0.000
149195.785,16.602,28.320,28.809,13.184,20.996,0.000,0.000,0.000
149195.789,17.578,29.297,28.320,6.836,17.578,0.000,0.000,0.000
149195.793,18.555,29.785,26.367,7.324,22.949,0.000,0.000,0.000
149195.796,17.090,31.250,26.367,13.672,22.949,0.000,0.000,0.000
149195.800,15.137,31.738,27.832,15.137,21.484,0.000,0.000,0.000
149195.804,20.020,32.227,29.785,15.137,26.855,0.000,0.000,0.000
149195.808,19.043,36.621,27.344,11.719,25.391,0.000,0.000,0.000
149195.812,13.672,35.156,23.438,9.766,22.949,0.000,0.000,0.000
149195.828,12.695,33.691,26.367,17.090,23.926,0.000,0.000,0.000
149195.832,16.602,39.551,30.273,20.996,29.785,0.000,0.000,0.000
149195.836,15.625,38.574,27.832,16.602,31.738,0.000,0.000,0.000
149195.840,14.648,32.715,28.809,17.578,30.273,0.000,0.000,0.000
149195.844,15.137,33.203,30.273,21.484,31.250,0.000,0.000,0.000
149195.848,14.160,31.738,28.809,18.555,26.855,0.000,0.000,0.000
149195.851,14.648,30.273,26.855,12.695,24.414,0.000,0.000,0.000
149195.855,18.066,32.715,28.320,10.742,28.809,0.000,0.000,0.000
149195.859,23.438,31.738,31.250,18.555,32.227,0.000,0.000,0.000
149195.863,24.902,32.227,28.320,26.855,29.297,0.000,0.000,0.000
149195.867,27.344,32.227,25.879,22.461,23.438,0.000,0.000,0.000
149195.871,31.250,32.715,24.902,19.043,25.391,2.000,1.000,45.000
149195.873,28.809,33.691,24.414,18.066,33.691,0.000,0.000,0.000
149195.877,24.902,32.227,24.902,16.602,31.250,0.000,0.000,0.000
149195.881,26.367,32.715,23.926,17.578,27.344,0.000,0.000,0.000
149195.885,26.367,31.250,21.973,16.113,33.691,0.000,0.000,0.000
149195.889,21.973,33.691,21.973,13.184,35.156,0.000,0.000,0.000
149195.893,22.949,37.109,23.926,18.066,37.109,0.000,0.000,0.000
149195.897,24.902,38.574,27.832,21.484,40.527,0.000,0.000,0.000
149195.900,24.902,38.574,29.785,13.672,40.039,0.000,0.000,0.000
149195.904,19.531,33.203,26.367,6.836,30.762,0.000,0.000,0.000
149195.908,15.137,31.738,29.785,11.230,27.832,0.000,0.000,0.000
149195.912,15.625,33.691,31.738,13.672,27.832,0.000,0.000,0.000
149195.916,15.625,35.156,30.762,10.254,21.484,0.000,0.000,0.000
149195.919,17.578,36.133,29.785,6.836,21.973,0.000,0.000,0.000
149195.923,19.043,35.156,27.344,9.766,24.414,0.000,0.000,0.000
149195.927,20.020,38.086,26.855,15.625,22.949,0.000,0.000,0.000
149195.930,22.949,38.086,24.414,10.742,17.578,0.000,0.000,0.000
149195.934,26.855,33.203,21.973,9.277,19.043,0.000,0.000,0.000
149195.938,29.785,33.691,23.926,17.578,25.391,0.000,0.000,0.000
149195.942,25.879,34.180,24.414,21.484,24.902,0.000,0.000,0.000
149195.946,27.832,34.668,23.926,21.973,21.484,0.000,0.000,0.000
149195.950,31.738,36.621,25.879,23.438,26.855,0.000,0.000,0.000
149195.954,29.785,34.668,30.273,23.926,26.367,0.000,0.000,0.000
149195.958,27.344,32.715,31.738,23.926,26.367,0.000,0.000,0.000
149195.962,23.438,35.645,27.344,21.484,30.762,0.000,0.000,0.000
149195.963,27.832,35.156,25.879,19.531,30.762,0.000,0.000,0.000
149195.967,28.809,30.273,27.832,16.113,26.855,0.000,0.000,0.000
149195.971,22.461,28.320,25.391,16.113,24.414,0.000,0.000,0.000
149195.975,24.414,31.738,22.461,21.484,21.973,0.000,0.000,0.000
149195.979,27.832,31.250,24.414,23.438,13.184,0.000,0.000,0.000
149195.983,24.414,27.344,24.414,20.508,0.000,0.000,0.000,0.000
149195.987,20.020,26.367,22.461,25.879,1.465,0.000,0.000,0.000
149195.991,19.531,28.320,21.973,30.762,18.066,0.000,0.000,0.000
149195.995,24.414,28.809,23.438,29.297,36.621,0.000,0.000,0.000
149195.999,22.461,24.902,25.879,27.832,45.410,0.000,0.000,0.000
149196.003,20.996,22.461,23.438,25.879,51.270,0.000,0.000,0.000
149196.006,20.996,19.531,24.902,29.297,61.035,0.000,0.000,0.000
149196.011,21.973,18.066,28.809,29.297,57.129,0.000,0.000,0.000
149196.015,20.020,19.531,28.320,19.043,44.922,0.000,0.000,0.000
149196.018,16.602,20.996,27.344,17.090,46.387,0.000,0.000,0.000
149196.022,18.555,23.438,29.785,22.949,51.758,0.000,0.000,0.000
149196.026,17.090,24.902,28.809,17.090,45.898,0.000,0.000,0.000
149196.030,19.043,26.855,25.879,9.766,43.945,0.000,0.000,0.000
149196.034,22.461,28.320,25.879,11.230,44.922,0.000,0.000,0.000
149196.038,21.973,27.344,26.367,17.090,41.504,0.000,0.000,0.000
149196.042,22.461,25.879,28.809,19.531,40.039,0.000,0.000,0.000
149196.046,21.973,29.785,29.297,17.578,36.621,0.000,0.000,0.000
149196.050,22.949,31.250,27.344,17.090,35.156,0.000,0.000,0.000
149196.054,19.531,27.344,28.809,20.508,33.203,0.000,0.000,0.000
149196.054,16.113,27.344,27.832,25.879,36.621,0.000,0.000,0.000
149196.058,20.508,29.297,26.367,28.320,43.945,0.000,0.000,0.000
149196.062,21.973,30.273,27.344,23.438,44.434,0.000,0.000,0.000
149196.066,20.508,32.227,22.461,21.973,42.969,0.000,0.000,0.000
149196.070,20.020,34.180,20.020,27.344,42.480,0.000,0.000,0.000
149196.073,21.484,34.180,23.926,24.902,46.387,0.000,0.000,0.000
149196.077,21.484,33.203,23.926,18.066,48.828,0.000,0.000,0.000
149196.081,18.066,31.738,23.438,13.184,38.574,0.000,0.000,0.000
149196.085,14.160,31.250,23.438,14.160,33.691,0.000,0.000,0.000
149196.089,12.207,30.273,22.949,14.160,32.715,0.000,0.000,0.000
149196.093,17.090,30.762,22.461,9.277,31.250,0.000,0.000,0.000
149196.097,19.043,30.762,25.879,8.301,30.762,0.000,0.000,0.000
149196.098,16.602,28.320,30.762,14.648,25.879,0.000,0.000,0.000
149196.102,16.113,30.273,31.250,20.996,21.484,0.000,0.000,0.000
149196.106,18.066,32.227,27.344,19.043,23.926,0.000,0.000,0.000
149196.110,17.090,28.320,26.367,16.113,25.391,0.000,0.000,0.000
149196.114,16.602,25.879,28.320,17.090,20.508,0.000,0.000,0.000
149196.118,15.137,29.785,29.785,20.996,15.625,0.000,0.000,0.000
149196.122,15.137,31.250,31.738,20.996,18.555,0.000,0.000,0.000
149196.126,18.066,26.855,28.809,17.578,20.996,0.000,0.000,0.000
149196.130,17.578,24.414,24.902,20.020,20.996,0.000,0.000,0.000
149196.134,16.113,24.902,23.926,24.902,24.902,0.000,0.000,0.000
149196.137,16.113,26.855,24.414,24.414,26.367,0.000,0.000,0.000
149196.141,18.066,28.809,25.391,21.973,26.855,0.000,0.000,0.000
