timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1485534105.867,61.035,34.668,33.691,48.828,-131.836,0
1485534105.871,61.523,31.738,31.250,71.289,94.727,0
1485534105.875,24.902,28.320,41.992,83.008,-17.578,0
1485534105.879,21.484,31.738,42.480,105.469,341.309,0
1485534105.883,11.719,30.762,36.621,58.105,793.457,0
1485534105.887,62.500,43.457,48.828,40.039,-37.598,0
1485534105.891,62.012,38.574,46.875,61.523,-416.016,0
1485534105.895,15.137,18.066,35.156,58.594,-258.789,0
1485534105.899,16.113,26.855,23.926,93.262,221.680,0
1485534105.903,12.207,27.832,19.531,69.336,411.621,0
1485534105.906,39.551,26.367,38.086,30.273,-196.289,0
1485534105.910,58.594,27.344,41.992,49.805,-366.211,0
1485534105.914,38.086,26.367,40.039,77.637,-250.488,0
1485534105.918,5.859,36.621,44.922,103.516,328.125,0
1485534105.922,12.207,40.527,45.898,62.988,865.234,0
1485534105.926,41.504,35.156,38.086,27.344,385.742,0
1485534105.930,54.199,31.250,36.133,62.988,-131.836,0
1485534105.934,50.293,42.480,50.781,85.449,-259.277,0
1485534105.938,20.020,39.551,43.945,90.820,27.344,0
1485534105.942,15.625,24.902,33.691,58.105,371.582,0
1485534105.946,35.645,24.902,39.062,32.227,-90.332,0
1485534105.949,48.340,30.273,21.484,41.992,-375.977,0
1485534105.953,70.801,37.109,19.043,64.941,-275.879,0
1485534105.957,62.500,36.133,41.016,98.633,-32.715,0
1485534105.961,22.949,33.691,44.434,86.914,316.895,0
1485534105.965,53.223,28.320,38.086,40.039,237.793,0
1485534105.969,96.680,29.785,30.273,55.664,-17.578,0
1485534105.973,60.059,28.320,37.109,69.336,-191.406,0
1485534105.977,42.480,42.969,62.500,109.863,-185.547,0
1485534105.981,26.855,40.527,52.246,87.402,555.664,0
1485534105.985,22.949,23.438,30.273,24.902,676.270,0
1485534105.989,47.852,25.391,40.039,38.574,-207.031,0
1485534105.992,48.828,22.949,37.109,65.430,-359.863,0
1485534105.996,30.273,28.320,36.621,99.609,-161.621,0
