timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
135132.164,37.598,25.879,15.625,38.086,96.191,0
135132.168,24.414,22.461,18.066,26.367,107.910,0
135132.172,15.137,21.484,29.297,9.277,20.020,0
135132.176,23.438,27.832,33.691,8.301,24.414,0
135132.180,38.574,31.738,33.691,27.832,125.488,0
135132.184,30.762,29.785,36.133,28.320,79.590,0
135132.188,6.348,26.855,26.367,2.930,1.465,2
135132.190,14.160,27.344,20.996,3.418,-4.395,0
135132.194,36.133,30.762,22.461,23.926,59.570,0
135132.198,31.250,30.273,18.066,25.879,96.680,0
135132.202,16.602,30.273,12.695,11.719,76.172,0
135132.205,17.578,23.926,17.090,9.277,41.504,0
135132.209,30.762,21.484,20.996,28.320,41.992,0
135132.213,34.668,22.461,23.438,34.180,79.590,0
135132.217,21.973,28.320,34.180,20.508,26.855,0
135132.221,9.277,36.621,33.203,10.742,-40.039,0
135132.225,19.531,31.738,19.531,18.555,-29.785,0
135132.229,34.180,29.785,20.020,30.273,46.875,0
135132.233,18.555,26.855,25.391,14.648,41.016,0
135132.235,8.301,27.832,23.926,3.906,-19.043,0
135132.239,19.043,32.715,28.320,17.090,-11.719,0
135132.243,35.156,30.273,34.180,34.180,36.621,0
135132.247,32.227,26.367,31.250,34.668,73.242,0
135132.250,17.090,32.715,37.598,20.508,27.344,0
135132.254,21.484,34.668,24.414,21.973,1.953,0
135132.258,25.879,20.508,1.465,26.855,22.461,0
135132.262,18.066,14.160,18.066,22.949,52.246,0
135132.266,6.348,27.344,39.062,12.207,57.129,0
135132.270,5.859,36.133,42.480,2.441,-1.465,0
135132.274,16.602,25.879,39.551,13.184,39.551,0
135132.278,22.949,24.414,34.180,26.367,83.984,0
135132.280,14.648,32.227,35.156,20.996,19.531,0
135132.284,7.324,27.344,33.691,12.695,-39.062,0
135132.288,24.902,24.902,29.785,22.461,19.043,0
135132.292,38.086,41.504,30.273,37.598,84.961,0
135132.295,24.902,30.762,22.461,30.762,64.453,0
135132.299,8.789,12.207,18.066,13.184,8.301,0
135132.303,21.973,26.855,19.043,16.602,-20.020,0
135132.307,42.969,39.062,19.043,36.621,55.176,0
135132.311,40.527,38.574,22.461,40.527,96.680,0
135132.315,17.578,23.926,18.555,14.648,20.020,0
135132.319,17.090,22.949,19.043,8.789,-4.883,0
135132.323,38.574,30.273,23.926,31.738,59.570,0
135132.340,46.875,30.762,31.738,47.363,103.516,0
135132.344,31.738,33.203,34.180,34.668,38.574,0
135132.348,27.344,35.156,24.902,29.785,-39.062,0
135132.352,42.480,38.086,25.391,47.852,-13.672,0
135132.355,35.645,21.484,22.461,44.922,30.273,0
135132.359,9.766,15.137,19.043,26.855,-0.977,0
135132.363,-0.977,30.762,26.367,19.043,-1.465,0
135132.367,9.277,30.762,25.391,23.926,15.137,0
135132.371,29.297,27.344,23.438,40.527,66.895,0
135132.375,23.926,27.344,31.738,39.062,70.312,0
135132.379,2.930,29.297,35.645,18.555,-21.484,0
135132.383,7.812,31.250,27.344,20.020,-30.273,0
135132.385,26.367,31.250,24.902,37.109,7.324,0
135132.389,30.273,33.203,30.762,38.086,7.812,0
135132.393,0.488,28.809,25.391,13.672,-10.742,0
135132.397,-8.789,20.020,14.160,2.441,-45.410,0
135132.401,17.578,22.461,15.137,23.926,-23.926,0
135132.405,24.902,30.762,28.809,34.668,19.531,0
135132.409,12.695,27.344,34.180,21.484,-11.719,0
135132.413,9.277,24.414,31.738,13.672,-14.648,0
135132.417,27.344,30.762,27.344,24.414,27.832,0
135132.421,39.062,34.180,22.949,35.645,28.320,0
135132.424,24.902,34.668,22.461,27.344,25.391,0
135132.428,17.090,39.551,28.320,20.508,-9.277,0
135132.431,28.320,33.203,20.996,29.785,-28.809,0
