timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119877.524,44.434,37.598,33.691,34.668,13.184,0
119877.528,35.156,32.715,33.691,37.598,13.672,0
119877.530,16.602,30.273,28.809,38.086,-1.953,0
119877.534,25.879,33.203,23.438,40.039,25.879,0
119877.537,52.734,32.227,24.902,47.852,55.176,0
119877.541,48.828,31.250,27.344,45.898,1.465,0
119877.545,23.438,31.250,25.391,38.086,-70.801,0
119877.549,27.344,34.180,28.809,41.504,-54.199,0
119877.553,53.711,39.062,27.832,48.828,-9.766,0
119877.557,53.223,43.457,22.949,47.852,-4.883,0
119877.561,22.949,36.621,24.902,37.109,-28.320,0
119877.565,13.672,30.273,29.297,35.156,-59.082,0
119877.569,39.551,29.785,31.250,45.898,-4.883,0
119877.573,50.781,25.391,31.738,47.363,33.203,0
119877.575,27.832,27.344,31.250,41.504,16.602,0
119877.579,12.695,34.668,24.902,33.691,-41.504,0
119877.582,34.180,35.645,22.461,36.133,-21.973,0
119877.586,56.641,34.668,21.973,43.457,64.941,0
119877.590,43.457,30.762,20.996,38.086,26.367,0
119877.594,21.484,29.297,20.020,31.250,-26.367,0
119877.598,28.809,33.203,21.973,34.180,-33.691,0
119877.602,53.223,31.738,25.391,36.133,8.789,0
119877.606,50.781,33.203,25.879,32.715,-27.344,0
119877.610,20.996,33.691,23.926,24.414,-83.008,0
119877.614,17.090,25.391,18.555,24.902,-50.293,0
119877.618,52.734,28.320,23.926,39.062,-11.719,0
119877.621,63.477,34.180,25.391,42.480,-3.906,0
119877.625,31.250,29.297,15.137,23.438,-40.527,0
119877.629,20.020,29.785,18.555,21.973,-47.852,0
119877.633,46.387,34.180,24.902,36.621,-5.859,0
119877.637,61.523,36.621,22.461,39.551,31.250,0
119877.641,45.410,38.086,23.438,37.598,32.715,0
119877.644,25.879,37.598,26.855,39.062,-3.906,0
119877.648,35.156,35.645,23.438,38.574,-9.766,0
119877.652,51.270,36.621,20.508,39.062,-4.395,0
119877.656,41.016,36.621,21.973,39.062,-6.836,0
119877.660,16.113,35.156,24.414,34.668,-44.922,0
119877.664,25.879,35.156,29.785,38.574,-45.898,0
119877.665,55.664,36.133,27.832,40.527,-0.488,0
119877.669,51.270,35.156,24.414,37.598,22.949,0
119877.672,26.855,36.133,23.438,35.156,-21.973,0
119877.676,26.855,37.598,25.391,35.645,-58.105,0
119877.680,49.316,36.621,29.785,41.016,6.348,0
119877.684,55.176,36.621,28.809,42.969,24.414,0
119877.688,32.715,35.156,27.344,36.133,-38.574,0
119877.692,14.160,30.762,29.297,31.250,-83.008,0
119877.696,32.227,26.855,30.273,36.621,-64.941,0
119877.700,53.711,24.902,23.438,42.969,-10.254,0
119877.704,40.527,29.785,20.996,43.457,-45.898,0
119877.708,17.090,33.203,24.902,37.598,-92.285,0
119877.710,31.738,35.645,30.762,41.504,-47.363,0
119877.714,54.688,37.598,31.250,50.781,-2.930,0
119877.717,42.480,36.621,23.926,45.410,-18.555,0
119877.721,17.578,36.621,19.043,34.180,-86.914,0
119877.725,22.949,32.227,21.973,36.133,-71.289,0
119877.729,44.434,32.227,24.414,44.434,6.348,0
119877.733,39.551,36.133,21.484,37.598,10.254,0
119877.737,16.113,36.133,20.996,27.832,-44.434,0
119877.741,13.184,32.227,21.484,34.668,-31.250,0
