timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484111.608,37.109,32.715,35.645,49.805,187.500,0.000,0.000,0.000
484111.612,26.855,31.250,30.762,43.457,249.023,0.000,0.000,0.000
484111.616,19.043,31.250,34.180,15.625,-101.074,0.000,0.000,0.000
484111.620,25.391,32.715,38.086,18.066,-234.375,0.000,0.000,0.000
484111.624,32.227,28.809,28.809,46.387,71.777,0.000,0.000,0.000
484111.628,28.320,27.344,24.414,52.734,280.273,0.000,0.000,0.000
484111.632,18.555,29.297,33.691,29.297,-19.043,0.000,0.000,0.000
484111.636,26.855,31.738,39.551,20.020,-203.125,0.000,0.000,0.000
484111.639,37.109,31.738,34.668,45.898,95.215,0.000,0.000,0.000
484111.643,31.250,29.785,29.297,59.082,409.180,0.000,0.000,0.000
484111.647,24.414,32.715,33.691,39.062,245.117,0.000,0.000,0.000
484111.651,28.320,36.621,36.621,23.926,-72.266,0.000,0.000,0.000
484111.655,36.133,33.691,32.715,37.598,0.977,0.000,0.000,0.000
484111.659,42.480,28.320,30.273,61.523,241.699,0.000,0.000,0.000
484111.663,33.691,33.691,32.227,46.387,167.480,0.000,0.000,0.000
484111.667,27.344,39.062,37.598,20.020,-150.879,0.000,0.000,0.000
484111.671,34.668,31.738,39.062,27.832,-191.406,0.000,0.000,0.000
484111.675,43.457,33.691,36.621,56.152,139.160,0.000,0.000,0.000
484111.679,34.668,38.086,32.227,47.363,242.676,0.000,0.000,0.000
484111.682,13.672,29.297,31.738,14.160,-58.105,0.000,0.000,0.000
484111.686,22.949,25.879,35.156,14.648,-195.801,0.000,0.000,0.000
484111.690,36.621,28.809,31.250,42.969,30.762,0.000,0.000,0.000
484111.694,33.203,28.809,28.320,53.711,236.328,0.000,0.000,0.000
484111.698,19.531,30.762,37.109,29.785,41.504,0.000,0.000,0.000
484111.702,23.926,32.227,38.086,17.090,-231.934,0.000,0.000,0.000
484111.706,42.480,30.762,26.855,40.039,-43.457,0.000,0.000,0.000
484111.710,41.016,26.367,27.832,58.105,302.246,0.000,0.000,0.000
484111.714,27.344,30.762,38.086,40.039,170.898,0.000,0.000,0.000
484111.718,24.414,32.715,37.109,16.113,-156.250,0.000,0.000,0.000
484111.721,36.133,27.344,27.344,29.297,-155.762,0.000,0.000,0.000
484111.725,35.156,23.438,17.090,50.781,175.781,0.000,0.000,0.000
484111.729,17.090,24.902,23.438,39.551,216.797,0.000,0.000,0.000
484111.733,16.602,31.250,33.203,16.113,-123.047,0.000,0.000,0.000
