timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213856.517,28.809,41.992,35.156,22.949,8.301,0
213856.521,35.156,41.992,50.293,38.086,1.465,0
213856.525,23.438,40.039,44.922,28.809,2.930,0
213856.529,18.555,37.109,45.410,16.602,13.672,0
213856.533,27.344,36.133,49.805,23.438,27.832,0
213856.537,33.203,39.062,37.109,38.086,33.203,0
213856.539,42.480,41.504,24.414,40.527,33.691,0
213856.542,22.461,36.621,33.203,27.832,46.875,0
213856.546,25.391,33.203,40.039,31.250,62.988,0
213856.550,57.129,33.691,32.715,47.852,46.875,0
213856.554,40.039,37.109,28.809,44.922,28.320,0
213856.558,20.020,35.156,33.203,26.855,39.062,0
213856.562,18.555,32.715,43.457,20.020,39.062,0
213856.566,26.855,37.598,44.434,29.785,35.645,0
213856.570,43.457,37.109,26.855,32.715,22.949,0
213856.574,32.227,33.691,20.996,18.066,17.090,0
213856.578,6.348,35.156,35.156,14.648,26.855,0
213856.581,34.668,35.156,46.875,33.691,27.344,0
213856.584,44.922,35.645,52.246,45.898,36.133,0
213856.588,19.043,37.598,42.480,38.086,44.922,0
213856.592,17.090,33.203,25.879,26.367,41.016,0
213856.595,23.438,33.203,45.898,27.832,38.086,0
213856.599,35.156,38.086,62.012,41.992,48.828,0
213856.603,29.785,34.668,49.805,39.551,41.504,0
213856.607,16.113,31.738,38.574,19.531,23.926,0
213856.611,25.879,30.762,39.551,18.066,23.438,0
213856.615,32.715,30.762,38.086,30.273,16.113,0
213856.619,33.203,36.621,39.551,36.621,11.719,0
213856.623,16.602,38.086,42.480,30.273,21.484,0
213856.627,12.695,34.180,41.016,22.461,36.133,0
213856.629,40.527,33.203,40.527,36.621,62.988,0
213856.633,43.945,32.715,40.039,45.410,55.664,0
213856.636,10.742,35.645,39.062,32.715,35.156,0
213856.640,7.324,35.156,29.297,24.902,39.062,0
213856.644,33.691,34.180,29.297,33.691,42.480,0
213856.648,50.781,35.156,39.551,46.387,37.598,0
213856.652,36.621,37.109,35.645,42.969,22.949,0
213856.656,32.715,41.992,37.598,35.645,28.809,0
213856.660,45.410,41.016,47.852,41.504,33.691,0
213856.664,34.668,35.645,53.711,43.945,18.066,0
213856.668,23.926,36.621,49.316,37.598,7.812,0
213856.672,23.926,39.551,44.434,31.738,14.160,0
213856.674,36.621,39.062,47.363,26.855,35.156,0
213856.678,44.922,40.527,45.898,37.598,52.246,0
213856.682,41.016,43.945,35.156,47.852,36.621,0
213856.686,30.762,40.039,29.297,28.320,32.227,0
213856.689,30.273,31.738,38.574,15.137,34.668,0
213856.693,32.227,32.227,49.316,32.227,35.645,0
213856.697,33.203,36.133,49.316,41.016,30.762,0
213856.701,14.160,32.227,43.945,24.902,20.508,0
213856.705,4.395,32.227,44.922,10.254,20.996,0
213856.709,18.066,37.598,39.062,18.066,18.555,0
213856.713,31.250,37.109,32.227,29.297,33.203,0
213856.717,22.461,33.691,36.621,20.508,25.879,0
213856.719,14.648,33.691,26.855,12.695,12.695,0
213856.723,24.902,35.156,26.367,18.555,34.180,0
213856.726,25.391,35.645,44.922,32.715,29.297,0
213856.730,33.691,41.016,34.668,35.156,21.973,0
213856.734,28.809,41.504,22.461,18.066,55.664,0
213856.738,10.742,35.156,37.598,11.230,50.781,0
213856.742,25.391,36.133,48.340,28.809,31.738,0
213856.746,32.715,37.598,39.551,34.668,32.715,0
213856.750,23.438,34.180,37.109,23.926,34.668,0
213856.754,13.184,33.203,42.969,24.414,32.227,0
213856.758,20.020,37.598,36.621,35.645,32.715,0
213856.762,36.621,39.551,31.250,38.574,31.250,0
213856.764,27.344,39.551,35.156,26.367,21.484,0
213856.768,19.531,41.504,36.621,16.113,22.461,0
213856.771,22.949,36.133,33.691,21.484,41.016,0
213856.775,37.598,36.133,32.715,31.250,38.086,0
213856.779,33.203,41.504,32.715,29.785,21.484,0
213856.783,19.531,41.992,32.715,21.973,33.691,0
213856.787,23.926,40.527,26.367,20.996,42.969,0
213856.791,40.039,36.621,26.367,29.297,44.922,0
213856.795,44.434,39.062,35.156,33.691,54.688,0
213856.799,29.297,39.551,33.691,20.020,44.922,0
213856.803,26.367,37.598,37.598,13.672,28.809,0
213856.807,33.203,39.551,39.062,26.367,18.066,0
213856.809,30.273,38.574,35.645,27.344,-3.418,0
213856.812,20.996,39.551,31.738,14.160,-7.812,0
213856.816,2.930,42.480,30.762,7.324,11.719,0
213856.820,16.113,38.086,33.203,13.184,20.996,0
213856.824,32.227,34.180,33.203,29.297,31.250,0
213856.828,16.113,35.156,38.086,26.855,40.039,0
213856.832,16.113,38.086,41.016,18.555,44.434,0
213856.836,36.621,43.945,34.180,35.156,48.828,0
213856.840,56.641,49.316,42.969,54.688,46.387,0
213856.844,50.293,42.480,42.480,45.410,35.645,0
213856.848,21.973,35.156,35.645,18.555,30.762,0
213856.852,28.320,36.133,44.434,17.090,41.016,0
213856.869,38.574,33.691,40.527,33.203,38.574,0
213856.873,29.297,34.668,36.621,33.691,30.762,0
213856.877,16.602,38.086,41.016,20.020,41.992,0
213856.881,9.766,37.598,41.016,16.602,53.223,0
213856.884,27.832,40.039,45.410,26.855,50.293,0
213856.888,41.016,39.551,39.551,31.738,41.992,0
213856.892,28.320,38.086,32.227,22.461,34.180,0
213856.896,13.184,39.062,36.621,16.602,40.039,0
213856.900,20.508,39.062,42.480,33.691,34.180,0
213856.904,40.039,36.133,42.969,49.805,39.062,0
213856.908,48.828,39.062,43.945,44.922,37.109,0
213856.912,24.902,39.062,34.180,25.391,18.066,0
213856.914,17.578,34.180,27.344,22.949,16.602,0
213856.918,38.574,34.180,24.902,33.203,15.137,0
213856.922,34.668,35.645,30.273,33.203,5.371,0
213856.926,18.066,34.668,44.434,19.043,7.812,0
213856.929,6.836,34.180,49.316,12.207,11.719,0
213856.933,26.367,32.715,50.293,28.320,12.207,0
213856.937,42.480,37.109,42.969,27.344,17.578,0
213856.941,20.996,43.945,42.480,10.254,20.996,0
