timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223914.147,17.578,34.180,42.480,67.383,60.059,0
1486223914.151,97.656,27.832,32.715,65.918,-15.625,0
1486223914.155,87.402,23.926,41.992,59.082,8.789,0
1486223914.159,17.090,26.855,35.156,58.594,38.086,0
1486223914.163,-37.109,30.273,31.250,64.941,65.430,0
1486223914.167,-0.488,31.738,35.156,56.152,75.195,0
1486223914.171,85.449,36.621,39.062,60.547,13.672,0
1486223914.175,104.492,33.691,40.039,69.336,-2.441,0
1486223914.179,34.180,32.715,47.363,70.801,28.809,0
1486223914.183,-23.926,35.645,45.898,71.289,75.195,0
1486223914.187,-1.953,24.902,35.156,60.059,74.219,0
1486223914.190,78.125,22.461,37.109,64.453,-0.977,0
1486223914.194,106.445,28.320,27.832,65.430,-3.418,0
1486223914.198,41.992,28.809,27.832,55.664,54.688,0
1486223914.202,-17.090,34.668,43.457,65.430,94.727,0
1486223914.206,0.488,34.180,41.992,58.594,100.098,0
1486223914.210,82.031,32.227,36.621,65.918,-2.441,0
1486223914.214,109.375,34.668,33.203,68.359,0.000,0
1486223914.218,50.293,30.273,34.180,45.410,24.902,0
1486223914.222,-23.438,30.273,41.504,62.988,42.480,0
1486223914.226,-20.508,29.297,40.039,64.941,71.289,0
1486223914.229,68.359,30.273,35.156,52.246,-18.555,0
1486223914.233,115.723,31.738,40.039,74.707,-25.879,0
1486223914.237,67.871,28.320,29.297,73.242,7.812,0
1486223914.241,-11.230,30.273,32.715,60.059,52.734,0
1486223914.245,-15.625,40.527,41.016,65.430,102.539,0
1486223914.249,68.359,41.016,37.598,61.523,-0.488,0
1486223914.253,114.746,33.203,41.992,62.500,-18.066,0
1486223914.257,70.801,31.250,36.133,63.965,36.621,0
1486223914.261,-9.277,29.785,36.621,62.500,50.293,0
1486223914.265,-37.598,22.949,37.598,55.664,56.152,0
1486223914.269,29.297,19.531,36.133,51.270,1.953,0
1486223914.272,89.844,21.973,42.969,63.477,-1.953,0
1486223914.276,70.801,29.297,40.039,66.895,-30.273,0
1486223914.280,-5.371,28.809,40.527,63.477,23.926,0
1486223914.284,-36.133,23.926,37.598,54.688,106.445,0
1486223914.288,37.109,26.855,29.785,48.340,14.648,0
1486223914.292,108.398,33.203,43.945,68.848,-55.176,0
1486223914.296,93.750,34.668,42.969,80.078,20.020,0
1486223914.300,16.113,31.250,23.926,65.430,40.039,0
1486223914.304,-29.785,36.133,35.645,62.012,79.590,0
1486223914.308,29.297,27.832,49.805,55.664,41.504,0
1486223914.312,99.121,18.555,40.527,54.199,-49.805,0
1486223914.315,83.008,21.484,37.109,67.383,32.227,0
1486223914.319,25.879,29.785,38.086,72.754,73.242,0
1486223914.323,-21.484,33.691,41.504,68.848,83.984,0
1486223914.327,21.484,30.762,44.434,61.035,74.707,0
1486223914.331,102.051,32.227,40.527,63.965,6.348,0
1486223914.335,99.121,30.762,23.926,72.266,-3.906,0
1486223914.339,37.598,34.668,30.273,68.848,11.719,0
1486223914.343,-20.020,37.109,45.898,62.012,43.945,0
1486223914.347,1.953,35.156,44.922,55.176,54.199,0
1486223914.351,84.473,27.832,39.062,60.059,16.113,0
1486223914.354,106.934,20.508,38.574,82.031,35.156,0
1486223914.358,65.430,23.438,42.480,73.730,51.758,0
1486223914.362,3.418,28.809,50.293,69.336,57.129,0
1486223914.366,0.977,28.320,42.969,63.965,81.055,0
1486223914.370,88.867,30.273,42.480,60.547,-5.371,0
1486223914.374,122.559,29.785,37.109,69.336,1.465,0
1486223914.378,58.594,35.645,33.691,71.777,81.543,0
1486223914.382,-13.184,37.598,50.293,73.730,97.168,1
1486223914.386,-8.789,28.809,40.039,58.105,64.941,0
1486223914.390,73.242,22.949,33.691,56.641,1.953,0
1486223914.394,109.863,30.273,43.457,73.730,3.906,0
1486223914.397,63.477,29.785,47.363,74.219,11.719,0
1486223914.401,-25.391,25.879,42.969,67.871,58.105,0
1486223914.405,-34.668,32.715,30.762,61.523,101.074,0
1486223914.409,59.570,27.344,21.484,53.711,31.250,0
1486223914.413,113.281,31.250,31.738,67.871,21.484,0
1486223914.417,72.266,38.086,46.387,62.988,52.734,0
1486223914.421,-12.695,28.320,40.527,53.223,69.336,0
1486223914.425,-26.855,33.203,43.945,59.082,125.977,0
1486223914.429,40.527,30.273,41.504,50.781,69.824,0
1486223914.433,95.703,21.484,33.691,59.570,24.902,0
1486223914.436,78.613,26.367,46.387,65.918,51.758,0
1486223914.440,-5.859,24.902,42.480,63.477,66.895,0
1486223914.444,-38.574,22.461,22.461,60.547,98.145,0
1486223914.448,43.945,30.273,24.414,56.641,37.109,0
1486223914.452,109.863,30.762,38.086,57.617,-22.461,0
1486223914.456,95.215,33.691,50.293,67.383,22.461,0
1486223914.460,13.672,38.574,59.082,76.172,64.453,0
1486223914.464,-31.738,40.039,55.664,70.312,82.520,0
1486223914.468,39.062,33.203,38.574,56.152,58.594,0
1486223914.472,104.492,21.973,30.273,60.547,2.441,0
1486223914.476,94.727,28.809,41.992,76.172,17.090,0
1486223914.479,34.668,35.156,46.875,62.012,47.852,0
1486223914.483,-21.484,37.598,34.180,67.871,62.988,0
1486223914.487,16.602,35.156,27.832,64.941,34.180,0
1486223914.491,94.238,28.809,30.762,55.664,-41.992,0
1486223914.495,99.609,33.203,40.527,71.289,9.277,0
1486223914.499,29.785,36.621,42.969,70.801,60.547,0
1486223914.503,-38.574,32.715,43.457,60.547,74.219,0
1486223914.507,-4.395,33.203,34.668,52.246,85.449,0
1486223914.511,86.914,40.039,25.391,57.129,26.855,0
1486223914.515,115.234,40.527,39.062,81.055,10.742,0
1486223914.519,50.781,28.320,38.086,79.590,23.438,0
1486223914.522,-30.273,23.926,29.785,71.777,83.008,0
1486223914.526,-0.977,24.902,31.250,70.312,86.426,0
1486223914.530,81.055,24.414,41.016,64.453,-1.465,0
1486223914.534,97.168,21.973,43.945,79.590,27.832,0
1486223914.538,54.199,24.414,41.992,82.520,51.270,0
1486223914.542,-14.648,30.762,40.527,76.172,83.008,0
1486223914.546,-9.277,24.902,45.410,62.988,83.496,0
1486223914.550,79.590,26.855,49.805,67.383,-35.156,0
1486223914.554,114.258,36.133,33.691,79.102,-16.113,0
1486223914.558,60.547,32.227,20.996,66.406,5.371,0
1486223914.561,-15.137,33.691,35.156,67.383,24.902,0
1486223914.565,-15.625,33.691,41.992,53.223,57.129,0
1486223914.569,69.824,28.320,33.691,48.828,-14.648,0
1486223914.573,112.793,31.738,39.551,66.406,-25.391,0
1486223914.577,68.848,30.762,42.480,53.711,-11.230,0
1486223914.581,-3.418,29.297,45.898,55.664,16.113,0
1486223914.585,-23.926,30.273,37.598,54.688,88.867,0
1486223914.589,53.223,32.227,30.273,54.688,20.020,0
1486223914.593,110.352,26.367,41.992,70.312,-26.855,0
1486223914.597,66.895,26.367,35.156,64.453,24.414,0
1486223914.601,-17.578,26.855,35.156,59.082,48.828,0
1486223914.604,-41.504,26.855,45.898,55.664,53.711,0
1486223914.608,38.574,31.250,41.504,51.758,-27.832,0
1486223914.612,104.980,27.832,37.598,71.777,-43.945,0
1486223914.616,90.332,21.973,38.086,80.078,13.184,0
1486223914.620,15.625,24.414,35.156,78.613,36.133,0
1486223914.624,-32.227,30.273,30.273,73.242,70.312,0
1486223914.628,40.527,32.227,36.133,57.617,0.488,0
1486223914.632,111.816,29.297,38.086,66.895,-38.574,0
1486223914.636,108.887,35.645,32.715,82.031,7.812,0
1486223914.640,40.039,39.062,31.738,81.055,41.016,0
