timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
150865.784,36.133,30.762,30.762,29.785,-0.977,0
150865.788,39.551,21.973,38.086,35.156,27.832,0
150865.792,42.480,29.297,40.039,40.527,50.781,0
150865.795,36.621,42.480,35.156,33.203,31.738,0
150865.799,30.762,44.434,28.809,26.367,-22.949,0
150865.803,41.504,44.922,24.902,43.457,2.441,0
150865.807,48.828,42.969,28.809,54.199,88.379,0
150865.811,41.016,37.598,32.715,42.480,72.266,0
150865.813,28.320,40.527,47.852,25.879,-2.441,1
150865.817,20.020,38.574,51.758,11.719,0.488,0
150865.821,23.926,37.598,44.434,13.184,57.617,0
150865.825,27.832,27.832,42.969,15.625,64.453,0
150865.829,25.879,22.949,36.621,14.648,45.410,0
150865.833,31.738,49.316,40.527,20.996,39.062,0
150865.836,44.434,50.293,38.086,34.180,52.246,0
150865.840,47.363,45.410,33.203,42.480,61.523,0
150865.844,53.223,55.176,31.250,47.363,18.066,0
150865.848,47.852,49.316,26.855,44.434,-25.879,0
150865.852,31.738,39.551,28.320,28.320,-2.930,0
150865.856,22.461,31.250,35.645,20.020,63.965,0
150865.858,20.020,37.109,47.363,18.555,80.566,0
150865.862,21.484,38.574,45.898,16.602,27.832,0
150865.866,22.461,20.508,39.551,17.090,16.113,0
150865.870,41.504,38.574,29.785,35.645,83.008,0
150865.874,45.898,45.898,2.930,44.434,75.195,0
150865.877,25.391,33.203,8.789,28.320,17.578,0
150865.881,18.066,33.203,51.270,18.066,4.395,0
150865.885,32.227,43.945,78.613,27.344,38.086,0
150865.889,32.715,41.504,61.035,24.414,69.824,0
150865.893,21.973,34.180,42.969,16.113,45.898,0
150865.897,26.367,44.922,43.457,23.438,-6.348,0
150865.901,39.062,32.715,41.016,38.574,31.250,0
150865.904,41.992,36.621,37.598,39.062,93.750,0
150865.908,31.738,50.293,37.598,23.438,41.016,0
150865.912,19.043,41.992,26.367,18.066,-46.875,0
150865.916,21.484,38.086,10.742,19.043,-17.090,0
150865.920,39.062,42.480,28.809,32.715,45.410,0
150865.924,49.316,33.203,53.223,42.969,-18.555,0
150865.928,42.969,30.762,60.547,39.551,-48.340,0
150865.932,35.645,36.621,50.293,37.598,-21.973,0
150865.936,40.527,33.691,54.688,44.922,27.344,0
150865.940,40.039,44.922,50.293,44.434,34.180,0
150865.943,29.785,46.387,46.387,38.086,-17.090,0
150865.947,23.926,35.156,48.828,38.574,-10.742,0
150865.967,29.785,30.273,45.898,41.016,81.055,0
150865.971,38.574,37.598,44.922,40.527,110.840,0
150865.975,41.992,50.293,26.855,37.598,35.156,0
150865.979,39.551,54.199,23.438,31.250,-20.020,0
150865.983,45.410,50.293,54.199,34.180,-7.324,0
150865.987,47.852,42.969,58.594,33.203,12.695,0
150865.991,35.645,44.922,48.340,22.949,4.883,0
150865.994,38.574,47.852,56.152,31.250,-1.953,0
150865.998,52.246,36.133,52.246,46.387,-10.742,0
150866.002,39.551,36.133,36.133,34.180,62.012,0
150866.006,19.531,37.109,29.785,11.719,86.426,0
150866.010,22.461,26.855,38.086,17.578,27.344,0
150866.008,38.086,34.668,36.133,41.016,-21.484,0
150866.012,46.387,55.664,31.250,53.711,33.203,0
150866.016,38.086,53.223,25.879,38.574,78.125,0
150866.020,13.184,38.086,34.180,18.066,25.391,0
150866.024,9.277,29.297,65.918,16.602,3.906,0
150866.028,28.809,28.320,62.012,32.227,34.180,0
150866.032,38.574,28.809,43.945,41.992,83.496,0
150866.036,28.320,20.020,49.316,37.109,78.613,0
150866.040,21.484,37.109,39.551,35.645,-11.719,0
150866.044,31.250,58.594,22.949,41.992,-35.156,0
150866.048,37.109,49.805,31.250,42.480,38.086,0
150866.051,33.203,45.410,46.875,40.039,51.270,0
150866.053,30.273,43.457,55.664,41.504,4.883,0
150866.057,46.387,41.504,50.781,51.758,9.277,0
150866.061,59.082,45.898,32.715,63.477,84.961,0
150866.065,39.551,34.668,22.949,43.945,95.703,0
150866.069,24.902,41.504,34.180,26.367,26.367,0
150866.073,26.367,34.668,41.504,29.297,11.719,0
150866.077,36.621,28.320,48.828,35.156,65.918,0
150866.081,44.434,47.852,51.270,36.621,97.168,0
150866.085,48.828,50.293,24.414,42.969,32.227,0
150866.089,50.781,43.945,22.949,50.781,-12.207,0
150866.093,49.805,36.133,50.293,47.852,30.273,0
150866.096,39.062,42.480,52.734,37.109,97.656,0
150866.099,25.879,43.945,51.758,29.785,71.777,0
150866.103,35.156,47.363,58.105,45.410,-5.859,0
150866.107,38.574,44.434,38.086,47.852,16.602,0
150866.111,38.086,15.137,24.414,36.133,62.988,0
150866.115,43.457,26.367,20.996,39.062,66.406,0
150866.118,35.645,52.734,12.207,37.109,17.090,0
150866.122,33.203,38.574,31.250,35.645,12.695,0
150866.126,46.875,35.645,51.270,39.551,56.152,0
150866.130,45.898,45.410,55.664,31.738,48.828,0
150866.134,32.715,50.293,43.457,21.484,23.438,0
150866.138,28.320,41.504,24.902,22.461,1.465,0
150866.142,38.574,40.527,29.297,32.715,34.668,0
150866.144,42.969,46.387,31.250,25.879,63.477,0
150866.148,31.738,36.621,28.809,10.742,12.695,0
150866.152,25.391,33.691,40.039,17.090,0.977,0
150866.155,38.086,34.668,48.340,33.203,50.293,0
150866.159,42.969,25.391,39.551,35.645,63.477,0
150866.163,25.391,37.598,24.414,21.973,20.996,0
150866.167,22.461,51.758,29.297,19.531,-19.531,0
150866.171,38.574,43.457,43.457,24.414,-18.066,0
150866.175,39.062,34.668,36.133,26.855,61.035,0
150866.179,29.785,40.527,19.043,27.832,102.539,0
150866.183,27.344,45.898,24.902,17.578,23.926,0
150866.187,21.973,36.621,37.598,15.137,-23.438,0
150866.189,21.973,33.691,39.551,18.066,79.590,0
150866.193,23.926,41.992,44.922,20.508,147.461,0
150866.197,23.926,28.320,61.523,28.320,38.086,0
150866.201,25.879,17.090,50.781,28.320,-22.949,0
150866.205,29.785,37.109,32.227,26.855,32.227,0
150866.209,45.898,45.898,48.828,39.062,81.543,0
150866.213,40.527,41.992,51.270,40.039,55.664,0
150866.217,12.207,32.715,26.367,18.066,10.254,0
150866.221,10.742,37.109,17.578,16.602,65.430,0
150866.225,29.297,39.062,23.926,28.809,113.281,0
150866.228,28.809,31.250,34.180,23.438,83.496,0
150866.232,19.531,31.738,41.016,21.973,28.809,0
150866.233,29.297,36.621,41.016,35.645,41.504,0
150866.237,37.109,29.297,36.133,40.527,123.047,0
150866.241,29.785,23.438,29.785,36.133,109.375,0
150866.245,23.438,20.020,41.992,37.109,0.488,0
150866.249,29.297,37.109,39.062,42.969,0.488,0
150866.253,31.738,43.945,18.555,39.551,86.914,0
150866.257,35.645,34.668,31.250,34.180,69.336,0
150866.260,32.227,36.621,42.480,30.762,4.395,0
150866.264,24.414,39.551,41.016,27.344,22.461,0
150866.268,32.227,36.621,38.086,35.156,74.707,0
150866.272,41.016,37.598,35.645,38.574,109.375,0
150866.276,35.645,38.574,34.180,31.738,88.867,0
150866.278,31.250,37.109,35.156,27.832,39.062,0
150866.282,38.574,37.109,34.668,30.762,-7.812,0
150866.286,43.457,26.367,24.414,34.180,-4.883,0
150866.290,40.527,32.715,24.902,33.691,-1.465,0
150866.294,33.203,40.527,32.715,29.297,-43.457,0
150866.298,32.715,26.367,30.762,30.273,-49.805,0
150866.301,39.551,22.949,22.461,39.551,-12.207,0
150866.305,39.551,31.250,29.297,41.992,26.855,0
150866.309,35.156,36.621,39.551,35.645,5.371,0
150866.313,33.203,47.852,21.973,29.785,-28.809,0
150866.317,50.293,60.547,23.926,44.922,73.730,0
150866.321,60.547,42.480,29.297,54.199,160.156,0
150866.338,35.645,29.297,27.344,32.227,94.238,0
150866.342,20.020,41.992,54.199,21.484,22.949,0
150866.346,22.461,42.480,59.570,26.367,65.430,0
150866.350,30.762,33.691,51.270,34.668,103.027,0
150866.354,37.598,39.551,53.223,37.598,34.668,0
150866.358,40.039,43.945,45.410,36.133,-1.465,0
150866.362,36.133,35.156,26.855,31.738,16.113,0
150866.365,43.457,36.133,34.668,37.598,63.965,0
150866.369,53.223,35.156,49.316,50.781,67.383,0
150866.373,47.852,22.461,39.551,51.758,-7.812,0
150866.377,39.551,23.438,39.551,42.480,-11.230,0
150866.381,41.016,26.855,41.504,44.434,65.918,0
150866.383,36.621,41.504,41.504,42.480,86.914,0
150866.387,23.926,53.223,45.898,23.438,59.570,1
150866.391,23.438,48.828,47.363,16.113,47.363,0
150866.395,33.691,36.621,45.898,26.367,89.355,0
150866.399,37.109,24.414,33.203,30.273,122.070,0
150866.403,38.086,36.133,30.273,31.738,44.922,0
150866.406,41.016,38.086,29.297,36.621,-10.254,0
150866.410,41.992,30.762,17.578,41.504,51.270,0
150866.414,43.457,38.086,27.832,41.504,87.402,0
150866.418,36.621,21.484,56.641,33.203,30.762,0
150866.422,16.602,13.672,56.152,16.113,11.719,0
150866.426,19.043,41.504,46.387,18.555,37.109,0
150866.429,37.598,52.246,45.410,30.762,73.730,0
150866.433,35.645,44.922,29.785,26.855,104.004,0
150866.437,28.809,42.480,21.973,26.367,90.332,0
150866.440,37.109,24.902,37.598,34.668,22.949,0
150866.444,46.875,15.137,36.133,43.457,44.922,0
150866.448,45.410,22.461,20.508,41.992,78.613,0
150866.452,35.156,33.691,25.391,33.203,41.504,0
150866.456,41.992,47.363,29.785,43.945,-1.953,0
150866.460,53.223,55.664,27.832,49.316,4.883,0
150866.464,39.062,52.246,37.109,25.391,45.410,0
150866.468,19.043,33.203,41.992,10.254,5.859,0
150866.472,13.672,29.297,40.527,11.230,-54.199,0
150866.473,20.020,28.809,37.109,16.602,-3.906,0
150866.477,24.902,29.785,36.133,21.973,74.219,0
150866.481,28.320,37.109,26.855,24.414,55.176,0
150866.485,24.902,26.855,21.973,28.320,6.836,0
150866.489,35.645,27.832,37.109,44.922,19.043,0
150866.493,47.852,52.246,42.969,52.246,75.684,0
150866.497,26.855,52.734,38.574,31.250,95.703,0
150866.500,8.301,36.133,33.691,14.160,39.062,0
150866.504,15.137,30.273,33.691,19.043,-12.207,0
150866.508,34.668,35.645,38.086,38.574,55.176,0
150866.512,36.133,31.738,32.715,42.969,79.590,0
150866.516,25.391,31.250,35.645,29.785,20.996,0
150866.518,36.133,45.898,31.738,34.668,9.277,0
150866.522,53.223,46.875,30.273,50.781,15.137,0
150866.526,51.758,39.551,41.504,44.922,48.340,0
150866.530,42.480,30.273,40.527,30.762,54.199,0
150866.534,29.785,15.137,42.969,21.484,4.883,0
150866.538,33.203,32.715,47.363,25.879,32.227,0
150866.541,41.016,48.828,31.738,35.156,112.305,0
150866.545,37.109,44.434,25.391,27.832,67.383,0
150866.549,27.832,38.574,28.809,17.090,-0.488,0
150866.553,30.273,33.203,3.906,26.855,11.719,0
150866.557,49.316,41.992,22.461,41.016,42.480,0
150866.561,51.270,42.480,68.848,35.156,56.152,0
150866.564,33.203,36.133,64.453,22.949,36.621,0
150866.567,26.855,39.551,41.504,26.855,24.414,0
150866.571,45.898,43.945,34.180,45.898,36.621,0
150866.575,50.781,23.438,43.457,48.828,60.547,0
150866.579,37.598,26.855,28.320,33.691,31.250,0
150866.583,42.969,62.012,15.137,41.016,-31.250,0
150866.587,52.734,53.711,25.879,45.410,-20.020,0
150866.591,42.480,30.273,34.180,22.461,16.602,0
150866.595,40.039,40.039,32.227,26.855,27.832,0
150866.599,32.227,40.527,32.227,33.691,-9.277,0
150866.603,33.203,40.527,49.805,28.809,-13.184,0
150866.607,50.781,39.551,49.805,37.598,30.273,0
150866.610,46.875,33.203,40.527,39.062,50.293,0
150866.613,28.320,41.016,38.086,30.762,-1.465,0
150866.617,20.996,41.504,32.715,29.785,-29.785,0
150866.621,30.273,35.645,33.203,36.133,43.457,0
150866.625,33.203,29.785,33.691,36.621,66.895,0
150866.629,28.809,27.344,33.203,38.086,28.809,0
150866.633,33.691,43.457,27.344,39.551,-16.602,0
150866.637,44.922,51.270,24.902,45.410,17.090,0
150866.641,41.016,42.969,21.484,41.992,95.703,0
150866.645,35.645,46.387,17.578,35.645,80.566,0
150866.649,40.527,46.387,53.711,41.504,25.879,0
150866.653,40.527,24.414,77.637,40.039,20.020,0
150866.656,38.574,15.625,56.641,32.227,57.617,0
150866.660,31.250,30.273,28.320,26.855,41.992,0
150866.664,24.902,35.645,23.926,25.879,-18.066,0
150866.667,32.227,38.086,27.832,31.250,2.441,0
150866.671,41.992,41.504,30.273,38.086,72.754,0
150866.675,41.504,38.086,36.133,31.738,95.215,0
150866.679,41.504,35.156,41.992,31.250,28.320,0
150866.683,40.039,42.969,58.594,39.062,10.742,0
150866.687,28.809,40.039,43.457,27.832,52.246,0
150866.691,31.250,3.418,9.766,16.113,51.270,0
150866.695,30.762,6.836,3.906,19.531,4.395,0
150866.699,23.926,55.176,6.836,29.297,-35.645,0
150866.714,17.090,48.340,27.832,23.438,20.996,0
150866.718,12.695,31.738,48.828,15.137,80.078,0
150866.722,18.555,38.086,53.223,20.508,28.809,0
150866.726,27.832,35.645,43.457,25.879,-32.227,0
150866.730,34.180,29.785,28.809,28.809,43.457,0
150866.734,36.621,35.645,40.039,25.879,80.566,0
150866.738,33.691,26.855,39.062,20.020,19.043,0
150866.741,29.785,23.926,35.645,25.879,-6.836,0
150866.745,28.320,21.973,27.344,31.738,-27.832,0
150866.749,28.320,23.926,12.695,29.297,13.672,0
150866.753,28.320,41.016,31.250,23.926,51.758,0
150866.757,31.250,48.340,49.805,29.785,-15.625,0
150866.759,37.109,47.852,50.293,39.062,-40.527,0
150866.763,39.062,32.715,32.227,40.527,25.879,0
150866.766,41.992,34.180,36.133,43.945,80.566,0
150866.770,46.875,39.062,38.574,47.363,32.715,0
150866.774,42.480,28.809,17.578,45.898,-26.855,0
150866.778,35.156,28.320,19.531,38.086,-4.883,0
150866.782,31.250,22.949,33.203,25.391,51.758,0
150866.786,31.738,25.391,47.363,20.996,12.207,0
150866.790,32.715,30.762,42.969,27.344,-69.336,0
150866.794,41.016,48.340,34.180,37.598,-34.180,0
150866.798,49.316,60.547,32.227,41.504,63.965,0
150866.802,51.758,61.523,44.922,44.434,69.824,0
150866.803,50.781,61.035,39.062,48.340,5.859,0
150866.807,41.992,43.945,21.973,43.945,3.906,0
150866.811,37.109,33.691,18.555,35.645,56.641,0
150866.815,31.738,26.855,15.137,25.391,51.270,0
150866.819,25.391,17.090,27.832,24.414,5.859,0
150866.823,28.320,21.973,42.480,33.203,-38.086,0
150866.827,38.574,26.367,47.363,41.992,16.602,0
150866.831,39.062,18.066,51.758,41.504,60.059,0
150866.835,36.621,33.203,49.316,39.551,12.207,0
150866.838,35.645,57.129,46.875,44.434,-26.367,0
