timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223710.947,-25.391,26.367,46.875,56.641,49.316,0
1486223710.951,75.195,29.785,45.898,62.012,-51.270,0
1486223710.955,119.629,30.762,41.992,79.102,-24.902,0
1486223710.959,61.035,33.691,41.504,68.359,28.320,0
1486223710.963,-19.531,36.621,42.969,66.895,59.570,0
1486223710.967,-22.461,33.691,37.109,66.895,51.270,0
1486223710.970,71.289,28.809,34.668,51.270,-28.809,0
1486223710.974,116.699,29.297,36.133,54.688,20.020,0
1486223710.978,71.777,33.203,37.109,58.594,57.617,0
1486223710.982,-11.719,31.250,39.551,55.664,90.820,0
1486223710.986,-29.297,36.133,41.992,58.105,142.090,0
1486223710.990,60.547,33.203,46.387,66.895,36.133,0
1486223710.994,105.957,30.762,28.809,64.941,8.789,0
1486223710.998,70.801,36.133,25.391,57.617,55.664,0
1486223711.002,-0.488,32.715,35.645,56.641,86.426,0
1486223711.006,-34.668,34.180,40.039,53.223,98.633,0
1486223711.010,54.688,32.227,44.922,47.363,12.695,0
1486223711.013,120.117,30.273,39.062,63.477,31.250,0
1486223711.017,84.473,29.297,40.039,70.801,85.938,0
1486223711.021,10.254,27.344,41.016,67.383,64.941,0
1486223711.025,-33.691,26.855,33.203,61.523,109.375,0
1486223711.029,38.086,34.180,41.992,62.500,61.035,0
1486223711.033,110.352,28.320,38.574,63.477,26.367,0
1486223711.037,90.332,27.832,39.551,74.219,79.590,0
1486223711.041,15.137,36.621,49.316,70.801,74.707,0
1486223711.045,-38.086,31.250,37.598,52.246,76.172,0
1486223711.049,20.020,28.320,40.039,53.223,-6.836,0
1486223711.052,98.633,28.320,40.039,58.594,-50.781,0
1486223711.056,97.656,19.531,27.832,66.406,28.320,0
1486223711.060,23.926,27.344,33.203,64.941,60.059,0
1486223711.064,-35.156,36.133,41.504,66.406,81.055,0
1486223711.068,15.137,27.344,42.969,66.406,51.758,0
1486223711.072,93.262,28.809,47.852,69.824,-9.766,0
1486223711.076,104.492,29.297,33.691,79.102,0.488,0
1486223711.080,45.898,28.809,24.414,64.941,11.719,0
1486223711.084,-30.273,28.320,35.156,56.152,52.246,0
1486223711.088,-6.348,23.438,33.691,61.035,63.477,0
1486223711.092,91.797,23.438,32.227,67.871,-24.414,0
1486223711.095,121.094,23.926,34.668,74.707,-19.531,0
1486223711.099,60.547,32.227,40.039,67.383,12.695,0
1486223711.103,-27.832,35.156,40.527,63.965,73.730,0
1486223711.107,-20.020,27.344,37.109,55.664,101.562,0
1486223711.111,73.730,22.949,30.273,56.152,24.414,0
1486223711.115,109.863,26.855,39.062,71.777,60.059,0
1486223711.119,71.289,30.273,49.805,77.637,106.445,0
1486223711.123,-10.742,26.367,42.969,66.406,125.977,0
1486223711.127,-26.855,27.344,44.434,58.105,126.953,0
1486223711.131,64.941,29.785,38.574,62.988,46.387,0
1486223711.135,120.117,29.785,19.043,80.566,55.664,0
1486223711.138,74.707,36.621,20.996,80.566,62.988,0
1486223711.142,-10.254,32.715,35.645,57.129,46.387,0
1486223711.146,-20.020,22.461,34.668,51.758,66.895,0
1486223711.150,62.500,28.320,46.387,54.199,-29.785,0
1486223711.154,117.676,35.645,53.711,67.871,-36.133,0
1486223711.158,76.660,35.645,42.480,67.871,27.832,0
1486223711.162,-15.137,26.855,36.621,54.688,60.547,0
1486223711.166,-35.156,33.691,30.762,53.711,95.703,0
1486223711.170,41.504,29.297,39.551,47.852,56.641,0
1486223711.174,95.215,20.020,43.945,52.734,41.016,0
1486223711.177,65.430,24.902,37.598,61.035,52.734,0
1486223711.181,-22.949,19.043,31.250,54.688,50.781,0
1486223711.185,-64.941,23.438,30.273,43.945,82.520,0
1486223711.189,13.672,29.785,45.410,42.969,31.250,0
1486223711.193,92.285,32.227,51.270,55.664,-0.488,0
1486223711.197,74.219,30.762,31.738,56.152,43.457,0
1486223711.201,-2.930,23.438,27.344,54.688,49.316,0
1486223711.205,-59.082,22.461,32.715,61.523,110.352,0
1486223711.209,0.977,25.391,25.391,45.410,94.727,0
1486223711.213,87.402,26.367,31.738,46.875,41.992,0
1486223711.217,82.520,28.320,38.574,56.152,83.008,0
1486223711.220,17.090,35.645,29.785,56.641,72.754,0
1486223711.224,-48.828,24.902,27.832,50.293,94.238,0
1486223711.228,-16.113,14.648,23.926,40.039,97.168,0
1486223711.232,84.961,20.020,30.273,51.270,24.902,0
1486223711.236,112.305,28.809,40.527,67.871,25.879,0
1486223711.240,26.367,28.809,44.434,61.035,43.945,0
